customernumber,event_name,category,subcategory
8222,hesap_acma,Banking,Account Opening
8698,kredi_basvuru,Finance,Loans
5638,kredi_basvuru,Finance,Stock Market
9122,kredi_basvuru,Finance,Forex
5445,borsa,Finance,Stock Market
6566,fx_market,Finance,Stock Market
8063,kredi_basvuru,Finance,Stock Market
5556,hesap_acma,Banking,Savings
7443,borsa,Finance,Forex
4999,hesap_acma,Banking,Savings
1084,hesap_acma,Banking,Transfers
2817,hesap_acma,Banking,Account Opening
4777,kredi_basvuru,Finance,Stock Market
5307,hesap_acma,Banking,Savings
3230,fx_market,Finance,Stock Market
2196,hesap_acma,Banking,Transfers
6163,fx_market,Finance,Forex
1052,borsa,Finance,Loans
8110,kredi_basvuru,Finance,Forex
6611,borsa,Finance,Stock Market
2452,hesap_acma,Banking,Transfers
3149,fx_market,Finance,Loans
6953,hesap_acma,Banking,Account Opening
5228,borsa,Finance,Loans
1299,kredi_basvuru,Finance,Loans
1187,fx_market,Finance,Forex
6453,borsa,Finance,Stock Market
9390,kredi_basvuru,Finance,Loans
6840,borsa,Finance,Loans
2573,borsa,Finance,Loans
6343,hesap_acma,Banking,Transfers
2445,hesap_acma,Banking,Account Opening
9581,fx_market,Finance,Loans
6799,fx_market,Finance,Forex
2104,borsa,Finance,Forex
9536,kredi_basvuru,Finance,Loans
3052,fx_market,Finance,Forex
4781,borsa,Finance,Forex
8528,hesap_acma,Banking,Transfers
2085,kredi_basvuru,Finance,Forex
3504,borsa,Finance,Forex
1174,kredi_basvuru,Finance,Stock Market
9457,fx_market,Finance,Stock Market
7176,kredi_basvuru,Finance,Stock Market
9461,hesap_acma,Banking,Transfers
5994,hesap_acma,Banking,Account Opening
6757,hesap_acma,Banking,Transfers
7439,kredi_basvuru,Finance,Loans
8384,hesap_acma,Banking,Transfers
3576,kredi_basvuru,Finance,Forex
7107,borsa,Finance,Loans
3331,kredi_basvuru,Finance,Forex
6088,fx_market,Finance,Forex
9408,fx_market,Finance,Stock Market
9960,kredi_basvuru,Finance,Loans
6725,borsa,Finance,Loans
9796,hesap_acma,Banking,Transfers
6070,hesap_acma,Banking,Savings
3957,borsa,Finance,Forex
6114,kredi_basvuru,Finance,Forex
4518,kredi_basvuru,Finance,Forex
7603,fx_market,Finance,Forex
6234,hesap_acma,Banking,Account Opening
4056,borsa,Finance,Forex
8679,fx_market,Finance,Stock Market
2261,kredi_basvuru,Finance,Loans
1408,fx_market,Finance,Forex
3612,fx_market,Finance,Stock Market
8275,hesap_acma,Banking,Transfers
9989,borsa,Finance,Loans
6463,hesap_acma,Banking,Transfers
6333,hesap_acma,Banking,Transfers
2654,borsa,Finance,Forex
1727,borsa,Finance,Forex
6592,kredi_basvuru,Finance,Stock Market
6219,borsa,Finance,Forex
3234,hesap_acma,Banking,Transfers
4144,hesap_acma,Banking,Account Opening
8327,hesap_acma,Banking,Account Opening
1412,kredi_basvuru,Finance,Loans
8009,hesap_acma,Banking,Account Opening
5890,hesap_acma,Banking,Savings
2022,fx_market,Finance,Forex
3154,fx_market,Finance,Forex
2538,hesap_acma,Banking,Transfers
5078,fx_market,Finance,Forex
4571,kredi_basvuru,Finance,Loans
7288,fx_market,Finance,Forex
8523,kredi_basvuru,Finance,Loans
5928,kredi_basvuru,Finance,Forex
7194,kredi_basvuru,Finance,Loans
2352,kredi_basvuru,Finance,Stock Market
5130,fx_market,Finance,Loans
6327,borsa,Finance,Stock Market
8950,borsa,Finance,Stock Market
1735,fx_market,Finance,Forex
8926,fx_market,Finance,Forex
4487,borsa,Finance,Stock Market
4881,fx_market,Finance,Stock Market
5082,kredi_basvuru,Finance,Loans
7963,fx_market,Finance,Loans
9391,hesap_acma,Banking,Savings
2825,fx_market,Finance,Loans
7851,kredi_basvuru,Finance,Loans
6054,hesap_acma,Banking,Transfers
6451,hesap_acma,Banking,Savings
1124,hesap_acma,Banking,Savings
1979,kredi_basvuru,Finance,Forex
1224,borsa,Finance,Loans
7934,hesap_acma,Banking,Savings
9560,kredi_basvuru,Finance,Stock Market
8662,hesap_acma,Banking,Savings
7106,kredi_basvuru,Finance,Forex
5428,borsa,Finance,Stock Market
2182,fx_market,Finance,Loans
2693,kredi_basvuru,Finance,Loans
2232,borsa,Finance,Stock Market
3977,fx_market,Finance,Loans
3220,fx_market,Finance,Stock Market
3897,borsa,Finance,Stock Market
9737,kredi_basvuru,Finance,Forex
6116,hesap_acma,Banking,Transfers
2836,borsa,Finance,Stock Market
7934,borsa,Finance,Loans
1602,kredi_basvuru,Finance,Loans
1508,fx_market,Finance,Forex
7747,fx_market,Finance,Forex
6016,borsa,Finance,Forex
6614,fx_market,Finance,Stock Market
4293,hesap_acma,Banking,Account Opening
5558,kredi_basvuru,Finance,Forex
6819,kredi_basvuru,Finance,Loans
7184,hesap_acma,Banking,Transfers
2527,fx_market,Finance,Stock Market
3793,borsa,Finance,Loans
7787,hesap_acma,Banking,Transfers
4780,hesap_acma,Banking,Transfers
2632,hesap_acma,Banking,Savings
9417,fx_market,Finance,Forex
3223,borsa,Finance,Loans
9049,hesap_acma,Banking,Account Opening
7732,kredi_basvuru,Finance,Stock Market
2273,borsa,Finance,Loans
7705,fx_market,Finance,Loans
6695,kredi_basvuru,Finance,Stock Market
2471,kredi_basvuru,Finance,Loans
1030,kredi_basvuru,Finance,Forex
8024,hesap_acma,Banking,Savings
2192,fx_market,Finance,Forex
9890,borsa,Finance,Loans
8416,kredi_basvuru,Finance,Stock Market
5096,fx_market,Finance,Loans
5960,hesap_acma,Banking,Transfers
4841,kredi_basvuru,Finance,Forex
2465,borsa,Finance,Stock Market
2681,kredi_basvuru,Finance,Stock Market
5875,kredi_basvuru,Finance,Forex
8367,kredi_basvuru,Finance,Forex
3100,hesap_acma,Banking,Transfers
9213,hesap_acma,Banking,Transfers
1075,kredi_basvuru,Finance,Forex
3390,hesap_acma,Banking,Transfers
2066,hesap_acma,Banking,Account Opening
1096,kredi_basvuru,Finance,Loans
2723,fx_market,Finance,Stock Market
3847,kredi_basvuru,Finance,Loans
9059,fx_market,Finance,Stock Market
7825,borsa,Finance,Loans
2337,borsa,Finance,Loans
2492,kredi_basvuru,Finance,Stock Market
6672,fx_market,Finance,Forex
4230,fx_market,Finance,Stock Market
9513,kredi_basvuru,Finance,Forex
2339,hesap_acma,Banking,Savings
4892,fx_market,Finance,Loans
1499,kredi_basvuru,Finance,Loans
7660,kredi_basvuru,Finance,Stock Market
6315,borsa,Finance,Loans
1149,borsa,Finance,Loans
4982,kredi_basvuru,Finance,Stock Market
4160,hesap_acma,Banking,Account Opening
3093,hesap_acma,Banking,Account Opening
1486,fx_market,Finance,Loans
8678,kredi_basvuru,Finance,Forex
8888,borsa,Finance,Forex
9361,kredi_basvuru,Finance,Loans
7889,fx_market,Finance,Forex
6006,fx_market,Finance,Forex
9770,hesap_acma,Banking,Transfers
6050,borsa,Finance,Stock Market
7841,borsa,Finance,Loans
2328,kredi_basvuru,Finance,Stock Market
4271,fx_market,Finance,Stock Market
3522,hesap_acma,Banking,Account Opening
6358,kredi_basvuru,Finance,Stock Market
6626,fx_market,Finance,Stock Market
5890,hesap_acma,Banking,Transfers
5580,hesap_acma,Banking,Savings
1732,fx_market,Finance,Forex
4548,borsa,Finance,Loans
9018,kredi_basvuru,Finance,Forex
4555,borsa,Finance,Stock Market
9064,borsa,Finance,Stock Market
4502,fx_market,Finance,Stock Market
7609,fx_market,Finance,Forex
8123,kredi_basvuru,Finance,Loans
9847,borsa,Finance,Stock Market
7406,kredi_basvuru,Finance,Forex
6843,borsa,Finance,Loans
8313,kredi_basvuru,Finance,Loans
2349,kredi_basvuru,Finance,Loans
1354,hesap_acma,Banking,Account Opening
1028,kredi_basvuru,Finance,Stock Market
1841,fx_market,Finance,Forex
3039,borsa,Finance,Forex
3203,hesap_acma,Banking,Transfers
7563,fx_market,Finance,Forex
5963,fx_market,Finance,Loans
6608,fx_market,Finance,Stock Market
5484,borsa,Finance,Forex
3810,borsa,Finance,Stock Market
9459,fx_market,Finance,Stock Market
3348,hesap_acma,Banking,Savings
3957,kredi_basvuru,Finance,Loans
4551,kredi_basvuru,Finance,Stock Market
6547,hesap_acma,Banking,Account Opening
9557,kredi_basvuru,Finance,Loans
7906,borsa,Finance,Loans
3240,fx_market,Finance,Stock Market
2748,hesap_acma,Banking,Account Opening
8788,hesap_acma,Banking,Savings
5438,borsa,Finance,Stock Market
2301,borsa,Finance,Stock Market
4185,borsa,Finance,Stock Market
1394,borsa,Finance,Forex
9392,kredi_basvuru,Finance,Forex
2969,borsa,Finance,Stock Market
5114,kredi_basvuru,Finance,Forex
3353,hesap_acma,Banking,Account Opening
6045,fx_market,Finance,Forex
3110,fx_market,Finance,Loans
8432,kredi_basvuru,Finance,Loans
1997,hesap_acma,Banking,Account Opening
9199,fx_market,Finance,Forex
7196,fx_market,Finance,Loans
8342,kredi_basvuru,Finance,Forex
4416,fx_market,Finance,Forex
4409,borsa,Finance,Forex
9120,kredi_basvuru,Finance,Forex
6776,fx_market,Finance,Loans
9080,borsa,Finance,Forex
2672,fx_market,Finance,Forex
2664,fx_market,Finance,Forex
6274,hesap_acma,Banking,Account Opening
5680,fx_market,Finance,Forex
2871,borsa,Finance,Loans
4551,fx_market,Finance,Loans
5586,kredi_basvuru,Finance,Loans
8596,fx_market,Finance,Forex
8957,kredi_basvuru,Finance,Loans
5711,fx_market,Finance,Loans
2946,fx_market,Finance,Stock Market
1891,hesap_acma,Banking,Savings
9788,fx_market,Finance,Stock Market
8687,kredi_basvuru,Finance,Loans
7635,borsa,Finance,Forex
5324,hesap_acma,Banking,Savings
3522,borsa,Finance,Forex
3675,borsa,Finance,Loans
4224,hesap_acma,Banking,Account Opening
6345,hesap_acma,Banking,Transfers
7748,kredi_basvuru,Finance,Loans
5109,kredi_basvuru,Finance,Forex
6196,fx_market,Finance,Stock Market
4046,hesap_acma,Banking,Account Opening
4293,hesap_acma,Banking,Account Opening
7611,kredi_basvuru,Finance,Stock Market
7791,kredi_basvuru,Finance,Loans
6120,kredi_basvuru,Finance,Forex
7759,borsa,Finance,Loans
5962,borsa,Finance,Forex
3507,kredi_basvuru,Finance,Stock Market
4401,borsa,Finance,Stock Market
9373,fx_market,Finance,Loans
3816,fx_market,Finance,Loans
8926,borsa,Finance,Forex
1155,borsa,Finance,Forex
1094,kredi_basvuru,Finance,Stock Market
7101,hesap_acma,Banking,Account Opening
3955,fx_market,Finance,Loans
1995,hesap_acma,Banking,Account Opening
7430,borsa,Finance,Loans
9283,fx_market,Finance,Forex
9955,hesap_acma,Banking,Account Opening
9634,fx_market,Finance,Forex
5524,fx_market,Finance,Forex
3017,kredi_basvuru,Finance,Stock Market
2039,borsa,Finance,Loans
7691,kredi_basvuru,Finance,Forex
4669,hesap_acma,Banking,Savings
4707,kredi_basvuru,Finance,Loans
2912,fx_market,Finance,Forex
5704,hesap_acma,Banking,Transfers
4818,kredi_basvuru,Finance,Loans
7403,fx_market,Finance,Forex
7342,hesap_acma,Banking,Transfers
1918,hesap_acma,Banking,Account Opening
6461,borsa,Finance,Loans
7723,fx_market,Finance,Forex
6472,kredi_basvuru,Finance,Loans
6954,hesap_acma,Banking,Savings
3996,kredi_basvuru,Finance,Loans
3760,fx_market,Finance,Stock Market
8003,fx_market,Finance,Loans
6068,fx_market,Finance,Stock Market
8748,fx_market,Finance,Stock Market
2801,borsa,Finance,Stock Market
3931,kredi_basvuru,Finance,Stock Market
2049,fx_market,Finance,Loans
5228,fx_market,Finance,Loans
6042,hesap_acma,Banking,Account Opening
5715,borsa,Finance,Loans
7945,kredi_basvuru,Finance,Loans
5066,hesap_acma,Banking,Transfers
4360,hesap_acma,Banking,Savings
9160,borsa,Finance,Stock Market
1702,borsa,Finance,Loans
9675,hesap_acma,Banking,Transfers
6622,kredi_basvuru,Finance,Forex
6784,borsa,Finance,Stock Market
5736,kredi_basvuru,Finance,Loans
2113,kredi_basvuru,Finance,Loans
1772,borsa,Finance,Loans
3748,kredi_basvuru,Finance,Loans
2377,kredi_basvuru,Finance,Loans
1185,borsa,Finance,Forex
2699,fx_market,Finance,Forex
2728,fx_market,Finance,Forex
8201,hesap_acma,Banking,Transfers
8513,hesap_acma,Banking,Account Opening
8683,borsa,Finance,Stock Market
3153,kredi_basvuru,Finance,Forex
5656,fx_market,Finance,Loans
1284,fx_market,Finance,Loans
3009,borsa,Finance,Stock Market
3448,borsa,Finance,Forex
5647,fx_market,Finance,Stock Market
7901,kredi_basvuru,Finance,Stock Market
9302,fx_market,Finance,Loans
3405,borsa,Finance,Forex
9747,fx_market,Finance,Loans
1605,borsa,Finance,Forex
2792,hesap_acma,Banking,Transfers
6629,fx_market,Finance,Loans
9887,hesap_acma,Banking,Transfers
8686,hesap_acma,Banking,Transfers
4479,kredi_basvuru,Finance,Stock Market
2188,fx_market,Finance,Forex
1562,kredi_basvuru,Finance,Loans
2556,kredi_basvuru,Finance,Stock Market
3879,hesap_acma,Banking,Account Opening
9091,hesap_acma,Banking,Savings
9411,kredi_basvuru,Finance,Stock Market
1709,kredi_basvuru,Finance,Loans
7679,borsa,Finance,Loans
7185,borsa,Finance,Forex
3038,fx_market,Finance,Loans
4880,fx_market,Finance,Forex
9216,kredi_basvuru,Finance,Forex
4378,kredi_basvuru,Finance,Forex
5635,hesap_acma,Banking,Transfers
1068,fx_market,Finance,Stock Market
7029,hesap_acma,Banking,Account Opening
9660,hesap_acma,Banking,Savings
5709,hesap_acma,Banking,Savings
8332,borsa,Finance,Stock Market
9530,fx_market,Finance,Forex
8938,fx_market,Finance,Stock Market
5334,hesap_acma,Banking,Account Opening
7108,borsa,Finance,Loans
5505,fx_market,Finance,Loans
9375,borsa,Finance,Loans
8414,hesap_acma,Banking,Savings
5789,borsa,Finance,Loans
5260,borsa,Finance,Loans
2905,fx_market,Finance,Loans
7730,kredi_basvuru,Finance,Forex
1137,borsa,Finance,Loans
3911,hesap_acma,Banking,Savings
6021,kredi_basvuru,Finance,Forex
1171,borsa,Finance,Stock Market
8102,kredi_basvuru,Finance,Forex
9992,hesap_acma,Banking,Savings
3853,hesap_acma,Banking,Account Opening
3279,kredi_basvuru,Finance,Loans
9010,hesap_acma,Banking,Account Opening
2814,kredi_basvuru,Finance,Forex
5548,hesap_acma,Banking,Account Opening
4801,hesap_acma,Banking,Transfers
3994,kredi_basvuru,Finance,Loans
9783,kredi_basvuru,Finance,Loans
5340,borsa,Finance,Loans
4996,borsa,Finance,Loans
4877,hesap_acma,Banking,Account Opening
1624,kredi_basvuru,Finance,Loans
3822,kredi_basvuru,Finance,Loans
7964,kredi_basvuru,Finance,Stock Market
5166,kredi_basvuru,Finance,Loans
9277,borsa,Finance,Loans
1431,kredi_basvuru,Finance,Loans
2836,kredi_basvuru,Finance,Forex
9636,kredi_basvuru,Finance,Stock Market
1843,hesap_acma,Banking,Savings
5526,kredi_basvuru,Finance,Stock Market
5910,borsa,Finance,Loans
8578,borsa,Finance,Forex
3397,hesap_acma,Banking,Savings
5422,hesap_acma,Banking,Savings
3892,kredi_basvuru,Finance,Forex
1736,borsa,Finance,Stock Market
9957,hesap_acma,Banking,Transfers
5729,fx_market,Finance,Forex
2534,borsa,Finance,Stock Market
5924,hesap_acma,Banking,Account Opening
3011,borsa,Finance,Forex
4363,fx_market,Finance,Forex
8070,hesap_acma,Banking,Savings
6201,kredi_basvuru,Finance,Forex
8447,hesap_acma,Banking,Savings
7411,fx_market,Finance,Forex
4963,borsa,Finance,Forex
7948,kredi_basvuru,Finance,Forex
2842,borsa,Finance,Forex
8158,hesap_acma,Banking,Savings
7817,hesap_acma,Banking,Savings
7620,kredi_basvuru,Finance,Forex
5885,fx_market,Finance,Loans
8505,kredi_basvuru,Finance,Loans
2805,kredi_basvuru,Finance,Forex
2345,fx_market,Finance,Loans
9410,hesap_acma,Banking,Savings
9118,hesap_acma,Banking,Transfers
3623,borsa,Finance,Loans
7800,hesap_acma,Banking,Savings
8881,borsa,Finance,Loans
9187,hesap_acma,Banking,Savings
6098,hesap_acma,Banking,Transfers
9755,hesap_acma,Banking,Transfers
2394,kredi_basvuru,Finance,Stock Market
8913,hesap_acma,Banking,Savings
4506,borsa,Finance,Forex
7046,borsa,Finance,Forex
8498,kredi_basvuru,Finance,Stock Market
6944,hesap_acma,Banking,Transfers
4140,hesap_acma,Banking,Transfers
6065,kredi_basvuru,Finance,Forex
7982,fx_market,Finance,Loans
4897,kredi_basvuru,Finance,Stock Market
5050,hesap_acma,Banking,Transfers
8511,fx_market,Finance,Stock Market
2896,kredi_basvuru,Finance,Forex
1762,fx_market,Finance,Loans
3344,fx_market,Finance,Forex
6483,hesap_acma,Banking,Transfers
8479,kredi_basvuru,Finance,Forex
5350,fx_market,Finance,Forex
7991,hesap_acma,Banking,Savings
5564,fx_market,Finance,Forex
4000,hesap_acma,Banking,Savings
6790,fx_market,Finance,Loans
8130,borsa,Finance,Stock Market
6188,fx_market,Finance,Stock Market
8982,fx_market,Finance,Forex
8721,borsa,Finance,Forex
4131,fx_market,Finance,Forex
9973,kredi_basvuru,Finance,Forex
7406,hesap_acma,Banking,Account Opening
2147,kredi_basvuru,Finance,Loans
6680,borsa,Finance,Forex
5733,borsa,Finance,Forex
4886,fx_market,Finance,Forex
7487,kredi_basvuru,Finance,Stock Market
4711,borsa,Finance,Forex
4093,hesap_acma,Banking,Account Opening
7999,fx_market,Finance,Loans
9846,borsa,Finance,Stock Market
5206,borsa,Finance,Forex
2182,borsa,Finance,Forex
1385,hesap_acma,Banking,Account Opening
1511,fx_market,Finance,Stock Market
8894,borsa,Finance,Loans
7318,hesap_acma,Banking,Transfers
3812,borsa,Finance,Loans
7497,kredi_basvuru,Finance,Forex
1914,kredi_basvuru,Finance,Forex
4818,borsa,Finance,Stock Market
2786,borsa,Finance,Stock Market
4079,hesap_acma,Banking,Savings
4373,borsa,Finance,Stock Market
2885,fx_market,Finance,Forex
5248,kredi_basvuru,Finance,Stock Market
3500,kredi_basvuru,Finance,Loans
5356,hesap_acma,Banking,Savings
2126,kredi_basvuru,Finance,Stock Market
9507,hesap_acma,Banking,Account Opening
3511,kredi_basvuru,Finance,Stock Market
3326,fx_market,Finance,Forex
8949,borsa,Finance,Loans
4816,borsa,Finance,Loans
7353,fx_market,Finance,Loans
2511,borsa,Finance,Loans
5133,kredi_basvuru,Finance,Stock Market
6109,borsa,Finance,Stock Market
8523,fx_market,Finance,Stock Market
1950,hesap_acma,Banking,Savings
8004,fx_market,Finance,Stock Market
6582,kredi_basvuru,Finance,Loans
5328,hesap_acma,Banking,Transfers
6173,kredi_basvuru,Finance,Forex
1690,kredi_basvuru,Finance,Loans
1669,fx_market,Finance,Loans
4645,borsa,Finance,Loans
1413,kredi_basvuru,Finance,Loans
9898,hesap_acma,Banking,Transfers
6677,kredi_basvuru,Finance,Stock Market
8024,fx_market,Finance,Forex
6617,kredi_basvuru,Finance,Loans
7018,borsa,Finance,Loans
1921,kredi_basvuru,Finance,Forex
6446,borsa,Finance,Loans
8499,hesap_acma,Banking,Savings
4544,hesap_acma,Banking,Account Opening
1865,kredi_basvuru,Finance,Forex
5532,hesap_acma,Banking,Account Opening
5057,fx_market,Finance,Forex
9031,borsa,Finance,Forex
4420,fx_market,Finance,Loans
4458,kredi_basvuru,Finance,Forex
5634,fx_market,Finance,Loans
1819,hesap_acma,Banking,Transfers
5073,hesap_acma,Banking,Transfers
6702,kredi_basvuru,Finance,Forex
7363,kredi_basvuru,Finance,Stock Market
3412,hesap_acma,Banking,Savings
8675,kredi_basvuru,Finance,Loans
9948,borsa,Finance,Forex
8829,borsa,Finance,Forex
8329,fx_market,Finance,Loans
7546,kredi_basvuru,Finance,Forex
5598,fx_market,Finance,Stock Market
8862,borsa,Finance,Loans
1834,fx_market,Finance,Loans
6329,hesap_acma,Banking,Account Opening
8173,hesap_acma,Banking,Transfers
1875,hesap_acma,Banking,Savings
4830,kredi_basvuru,Finance,Loans
2150,hesap_acma,Banking,Transfers
3080,fx_market,Finance,Forex
8093,hesap_acma,Banking,Savings
1976,borsa,Finance,Stock Market
6825,kredi_basvuru,Finance,Forex
4505,hesap_acma,Banking,Transfers
8168,borsa,Finance,Stock Market
1743,borsa,Finance,Loans
8060,hesap_acma,Banking,Transfers
2726,borsa,Finance,Forex
6560,fx_market,Finance,Loans
1653,borsa,Finance,Stock Market
4809,borsa,Finance,Forex
8145,hesap_acma,Banking,Transfers
9855,fx_market,Finance,Stock Market
9116,hesap_acma,Banking,Savings
4533,hesap_acma,Banking,Account Opening
1917,kredi_basvuru,Finance,Loans
1362,borsa,Finance,Forex
9326,fx_market,Finance,Stock Market
8744,fx_market,Finance,Stock Market
8243,kredi_basvuru,Finance,Stock Market
4571,hesap_acma,Banking,Savings
9157,borsa,Finance,Stock Market
3163,borsa,Finance,Stock Market
9184,borsa,Finance,Loans
1104,borsa,Finance,Stock Market
2459,fx_market,Finance,Loans
3066,fx_market,Finance,Loans
9446,borsa,Finance,Stock Market
2872,hesap_acma,Banking,Savings
8157,hesap_acma,Banking,Transfers
3427,fx_market,Finance,Forex
5096,hesap_acma,Banking,Account Opening
9240,borsa,Finance,Forex
5416,kredi_basvuru,Finance,Loans
8072,borsa,Finance,Stock Market
7957,fx_market,Finance,Loans
8718,borsa,Finance,Stock Market
3408,hesap_acma,Banking,Savings
2430,fx_market,Finance,Stock Market
2652,kredi_basvuru,Finance,Stock Market
5415,kredi_basvuru,Finance,Loans
8390,kredi_basvuru,Finance,Loans
8050,kredi_basvuru,Finance,Stock Market
7309,borsa,Finance,Forex
3658,borsa,Finance,Loans
7429,kredi_basvuru,Finance,Loans
2042,fx_market,Finance,Forex
9256,fx_market,Finance,Forex
6867,borsa,Finance,Loans
1875,kredi_basvuru,Finance,Forex
9342,fx_market,Finance,Forex
1383,fx_market,Finance,Loans
1349,fx_market,Finance,Stock Market
7285,hesap_acma,Banking,Transfers
9334,hesap_acma,Banking,Savings
2824,fx_market,Finance,Loans
7458,borsa,Finance,Forex
8472,kredi_basvuru,Finance,Forex
3632,kredi_basvuru,Finance,Forex
6735,hesap_acma,Banking,Account Opening
2803,fx_market,Finance,Forex
1228,borsa,Finance,Loans
2787,hesap_acma,Banking,Account Opening
3545,borsa,Finance,Stock Market
9010,kredi_basvuru,Finance,Stock Market
5741,borsa,Finance,Loans
5856,borsa,Finance,Stock Market
6384,borsa,Finance,Forex
5128,hesap_acma,Banking,Transfers
5902,hesap_acma,Banking,Transfers
7643,hesap_acma,Banking,Savings
9964,borsa,Finance,Stock Market
8882,kredi_basvuru,Finance,Stock Market
9773,borsa,Finance,Loans
5547,hesap_acma,Banking,Transfers
7294,fx_market,Finance,Loans
7602,borsa,Finance,Stock Market
9149,hesap_acma,Banking,Savings
2391,hesap_acma,Banking,Savings
6414,fx_market,Finance,Stock Market
4822,kredi_basvuru,Finance,Loans
4011,borsa,Finance,Stock Market
8499,fx_market,Finance,Stock Market
9667,kredi_basvuru,Finance,Forex
3692,borsa,Finance,Forex
6495,kredi_basvuru,Finance,Forex
5845,kredi_basvuru,Finance,Loans
3698,fx_market,Finance,Loans
1958,hesap_acma,Banking,Transfers
7987,kredi_basvuru,Finance,Loans
9629,borsa,Finance,Stock Market
5694,fx_market,Finance,Forex
1869,borsa,Finance,Loans
1990,kredi_basvuru,Finance,Stock Market
4311,fx_market,Finance,Forex
8499,fx_market,Finance,Forex
8470,fx_market,Finance,Forex
4032,fx_market,Finance,Forex
4787,fx_market,Finance,Forex
8860,hesap_acma,Banking,Account Opening
5842,fx_market,Finance,Stock Market
6454,hesap_acma,Banking,Transfers
8417,fx_market,Finance,Stock Market
7631,fx_market,Finance,Loans
2659,kredi_basvuru,Finance,Loans
8243,hesap_acma,Banking,Savings
8809,kredi_basvuru,Finance,Forex
7540,borsa,Finance,Loans
5156,fx_market,Finance,Forex
4150,kredi_basvuru,Finance,Forex
6170,borsa,Finance,Stock Market
1894,hesap_acma,Banking,Transfers
6253,kredi_basvuru,Finance,Loans
8269,borsa,Finance,Forex
5838,hesap_acma,Banking,Account Opening
2574,hesap_acma,Banking,Account Opening
6795,fx_market,Finance,Stock Market
7347,hesap_acma,Banking,Account Opening
6981,fx_market,Finance,Stock Market
1495,fx_market,Finance,Stock Market
9782,borsa,Finance,Stock Market
3736,hesap_acma,Banking,Account Opening
6756,hesap_acma,Banking,Transfers
1228,fx_market,Finance,Loans
2067,hesap_acma,Banking,Savings
6798,hesap_acma,Banking,Savings
6757,hesap_acma,Banking,Savings
2157,hesap_acma,Banking,Transfers
5236,hesap_acma,Banking,Transfers
8966,fx_market,Finance,Forex
2191,kredi_basvuru,Finance,Forex
9267,hesap_acma,Banking,Transfers
9159,fx_market,Finance,Forex
5976,hesap_acma,Banking,Transfers
2949,hesap_acma,Banking,Transfers
1378,borsa,Finance,Stock Market
5005,kredi_basvuru,Finance,Forex
9021,borsa,Finance,Stock Market
6109,borsa,Finance,Stock Market
7730,kredi_basvuru,Finance,Stock Market
8507,kredi_basvuru,Finance,Stock Market
1695,fx_market,Finance,Loans
4954,fx_market,Finance,Forex
2082,kredi_basvuru,Finance,Loans
5270,fx_market,Finance,Loans
9773,fx_market,Finance,Stock Market
6184,borsa,Finance,Loans
7257,hesap_acma,Banking,Savings
7391,hesap_acma,Banking,Transfers
7589,fx_market,Finance,Stock Market
2734,kredi_basvuru,Finance,Stock Market
8475,hesap_acma,Banking,Transfers
6943,kredi_basvuru,Finance,Stock Market
9084,fx_market,Finance,Loans
7145,fx_market,Finance,Forex
3915,kredi_basvuru,Finance,Forex
4234,kredi_basvuru,Finance,Forex
6302,hesap_acma,Banking,Transfers
7314,borsa,Finance,Forex
5402,hesap_acma,Banking,Account Opening
2523,borsa,Finance,Forex
8157,fx_market,Finance,Stock Market
8076,fx_market,Finance,Forex
2016,borsa,Finance,Forex
2987,hesap_acma,Banking,Account Opening
1429,hesap_acma,Banking,Transfers
5702,hesap_acma,Banking,Savings
1287,kredi_basvuru,Finance,Forex
1021,borsa,Finance,Loans
6815,hesap_acma,Banking,Transfers
4527,borsa,Finance,Loans
4953,borsa,Finance,Stock Market
6647,fx_market,Finance,Stock Market
6592,fx_market,Finance,Stock Market
3282,hesap_acma,Banking,Savings
1374,hesap_acma,Banking,Transfers
4330,borsa,Finance,Loans
1911,fx_market,Finance,Forex
2223,borsa,Finance,Loans
2432,fx_market,Finance,Stock Market
7886,kredi_basvuru,Finance,Stock Market
5616,kredi_basvuru,Finance,Forex
5022,borsa,Finance,Forex
6038,hesap_acma,Banking,Savings
3867,kredi_basvuru,Finance,Loans
7871,kredi_basvuru,Finance,Loans
1721,fx_market,Finance,Stock Market
4887,fx_market,Finance,Stock Market
9319,borsa,Finance,Loans
6904,borsa,Finance,Loans
7835,fx_market,Finance,Stock Market
9181,kredi_basvuru,Finance,Forex
2094,fx_market,Finance,Loans
6809,fx_market,Finance,Loans
4679,fx_market,Finance,Stock Market
2692,fx_market,Finance,Stock Market
9766,hesap_acma,Banking,Savings
2335,hesap_acma,Banking,Savings
7393,borsa,Finance,Forex
2783,kredi_basvuru,Finance,Forex
1855,borsa,Finance,Forex
3728,fx_market,Finance,Loans
9639,fx_market,Finance,Loans
7932,hesap_acma,Banking,Transfers
5422,borsa,Finance,Loans
5467,kredi_basvuru,Finance,Loans
2917,kredi_basvuru,Finance,Forex
2181,fx_market,Finance,Stock Market
6264,kredi_basvuru,Finance,Loans
6331,fx_market,Finance,Stock Market
7481,borsa,Finance,Loans
2717,borsa,Finance,Loans
2429,kredi_basvuru,Finance,Loans
4447,borsa,Finance,Forex
4803,kredi_basvuru,Finance,Stock Market
4675,hesap_acma,Banking,Account Opening
5401,hesap_acma,Banking,Savings
6061,fx_market,Finance,Forex
1865,hesap_acma,Banking,Account Opening
