customernumber,category,subcategory,interest_count
5008,Finance,Forex,1
5006,Finance,Stock Market,1
5005,Finance,Stock Market,1
5005,Finance,Loans,1
5004,Finance,Loans,1
5003,Finance,Stock Market,1
5002,Finance,Stock Market,1
5002,Finance,Loans,1
4999,Banking,Savings,1
4998,Banking,Account Opening,1
4996,Finance,Loans,1
4994,Finance,Stock Market,1
4993,Finance,Forex,1
4992,Finance,Stock Market,1
4992,Finance,Loans,1
4991,Finance,Stock Market,1
4990,Finance,Stock Market,1
4988,Banking,Account Opening,1
4986,Banking,Savings,1
4984,Finance,Stock Market,1
4984,Finance,Forex,1
4982,Finance,Stock Market,1
4979,Finance,Forex,1
4978,Finance,Loans,1
4942,Finance,Stock Market,1
4941,Finance,Stock Market,1
4941,Finance,Loans,1
4900,Finance,Loans,1
4899,Finance,Loans,1
4898,Finance,Loans,1
4897,Finance,Stock Market,1
4895,Finance,Loans,1
4895,Banking,Account Opening,1
4894,Finance,Forex,1
4892,Finance,Loans,1
4892,Finance,Forex,1
4889,Finance,Stock Market,1
4887,Finance,Stock Market,1
4887,Finance,Forex,1
4886,Finance,Forex,1
4884,Banking,Savings,1
4883,Finance,Forex,1
4880,Finance,Forex,1
4880,Banking,Savings,1
4878,Finance,Loans,1
4877,Finance,Forex,1
4877,Banking,Account Opening,1
4876,Finance,Forex,1
4874,Finance,Stock Market,1
4871,Finance,Stock Market,1
4871,Finance,Forex,1
4867,Banking,Transfers,1
4866,Finance,Forex,1
4865,Finance,Stock Market,1
4862,Finance,Stock Market,1
4862,Finance,Forex,1
4861,Finance,Forex,1
4900,Finance,Forex,1
4901,Finance,Loans,1
4941,Finance,Forex,1
4902,Finance,Forex,1
4939,Finance,Loans,1
4938,Finance,Loans,1
4938,Banking,Account Opening,1
4937,Finance,Loans,1
4934,Finance,Loans,1
4931,Finance,Stock Market,1
4931,Finance,Loans,1
4931,Banking,Savings,1
4930,Banking,Transfers,1
4926,Finance,Forex,1
4919,Finance,Loans,1
4919,Banking,Transfers,1
4918,Finance,Stock Market,1
4918,Banking,Savings,1
4917,Banking,Savings,1
4916,Finance,Loans,1
4913,Banking,Transfers,1
4912,Finance,Forex,1
4911,Finance,Forex,1
4911,Banking,Savings,1
4909,Finance,Stock Market,1
4908,Banking,Transfers,1
4906,Finance,Stock Market,1
4905,Finance,Stock Market,1
4905,Banking,Account Opening,1
4904,Finance,Stock Market,1
4904,Banking,Transfers,1
4903,Banking,Transfers,1
4902,Finance,Loans,1
5017,Finance,Forex,1
5018,Finance,Forex,1
3353,Banking,Transfers,1
5104,Finance,Stock Market,1
5121,Finance,Forex,1
5120,Banking,Savings,1
5119,Finance,Loans,1
5115,Finance,Stock Market,1
5115,Finance,Loans,1
5114,Finance,Forex,1
5113,Finance,Stock Market,1
5112,Finance,Forex,1
5111,Finance,Loans,1
5110,Finance,Stock Market,1
5110,Finance,Loans,1
5110,Banking,Savings,1
5108,Finance,Stock Market,1
5106,Banking,Savings,1
5103,Finance,Forex,1
5018,Finance,Loans,1
5102,Banking,Account Opening,1
5101,Finance,Stock Market,1
5100,Finance,Loans,1
5100,Finance,Forex,1
5098,Finance,Forex,1
5098,Banking,Account Opening,1
5097,Finance,Forex,1
5096,Finance,Loans,1
5096,Banking,Transfers,1
5095,Finance,Loans,1
5094,Banking,Account Opening,1
5093,Banking,Transfers,1
5092,Finance,Loans,1
5090,Banking,Savings,1
5123,Finance,Forex,1
5123,Finance,Stock Market,1
5128,Banking,Transfers,1
5128,Finance,Forex,1
5157,Finance,Forex,1
5156,Finance,Forex,1
5154,Finance,Stock Market,1
5153,Banking,Transfers,1
5152,Finance,Stock Market,1
5152,Finance,Forex,1
5151,Finance,Loans,1
5151,Finance,Forex,1
5150,Banking,Transfers,1
5149,Finance,Stock Market,1
5148,Finance,Loans,1
5147,Finance,Forex,1
5147,Banking,Transfers,1
5146,Finance,Stock Market,1
5144,Finance,Stock Market,1
5143,Finance,Stock Market,1
5143,Banking,Savings,1
5142,Finance,Forex,1
5140,Banking,Savings,1
5137,Banking,Savings,1
5136,Finance,Forex,1
5136,Banking,Transfers,1
5135,Finance,Stock Market,1
5134,Banking,Account Opening,1
5133,Finance,Stock Market,1
5130,Finance,Stock Market,1
5130,Finance,Loans,1
5129,Finance,Stock Market,1
5128,Finance,Stock Market,1
5087,Finance,Loans,1
5087,Banking,Account Opening,1
5086,Finance,Forex,1
5050,Banking,Savings,1
5049,Finance,Stock Market,1
5047,Finance,Stock Market,1
5047,Finance,Forex,1
5045,Finance,Stock Market,1
5045,Banking,Savings,1
5044,Finance,Forex,1
5042,Finance,Forex,1
5041,Finance,Loans,1
5038,Finance,Stock Market,1
5034,Finance,Stock Market,1
5033,Finance,Stock Market,1
5033,Finance,Forex,1
5032,Banking,Savings,1
5031,Finance,Forex,1
5031,Banking,Savings,1
5030,Finance,Stock Market,1
5029,Finance,Loans,1
5029,Banking,Savings,1
5027,Finance,Stock Market,1
5025,Banking,Account Opening,1
5024,Finance,Forex,1
5023,Finance,Stock Market,1
5023,Banking,Account Opening,1
5022,Finance,Forex,1
5022,Banking,Account Opening,1
5021,Finance,Loans,1
5021,Finance,Forex,1
5021,Banking,Savings,1
5019,Banking,Account Opening,1
5050,Banking,Account Opening,1
5050,Banking,Transfers,1
5083,Finance,Stock Market,1
5052,Finance,Forex,1
5083,Banking,Savings,1
5082,Finance,Stock Market,1
5082,Banking,Transfers,1
5081,Finance,Forex,1
5081,Banking,Transfers,1
5078,Finance,Stock Market,1
5077,Finance,Stock Market,1
5077,Banking,Savings,1
5073,Finance,Stock Market,1
5073,Banking,Transfers,1
5072,Finance,Stock Market,1
5071,Finance,Stock Market,1
5071,Finance,Loans,1
5068,Finance,Stock Market,1
5066,Finance,Forex,1
5066,Banking,Transfers,1
5064,Banking,Savings,1
5064,Banking,Account Opening,1
5062,Finance,Forex,1
5061,Finance,Stock Market,1
5060,Finance,Loans,1
5060,Finance,Forex,1
5057,Finance,Forex,1
5056,Banking,Transfers,1
5055,Finance,Stock Market,1
5055,Finance,Loans,1
5053,Finance,Loans,1
5053,Finance,Forex,1
5053,Banking,Transfers,1
4860,Finance,Forex,1
4858,Finance,Stock Market,1
4858,Banking,Savings,1
4680,Finance,Loans,1
4696,Banking,Transfers,1
4696,Banking,Savings,1
4695,Finance,Stock Market,1
4695,Finance,Loans,1
4693,Finance,Loans,1
4692,Finance,Stock Market,1
4692,Finance,Forex,1
4689,Finance,Stock Market,1
4689,Finance,Forex,1
4688,Finance,Loans,1
4686,Finance,Forex,1
4685,Finance,Loans,1
4682,Finance,Loans,1
4680,Finance,Stock Market,1
4679,Finance,Loans,1
4856,Banking,Savings,1
4676,Finance,Stock Market,1
4675,Banking,Account Opening,1
4674,Finance,Loans,1
4673,Finance,Stock Market,1
4673,Finance,Forex,1
4670,Finance,Stock Market,1
4670,Finance,Forex,1
4670,Banking,Transfers,1
4670,Banking,Account Opening,1
4669,Banking,Savings,1
4668,Finance,Loans,1
4665,Finance,Loans,1
4664,Finance,Forex,1
4664,Banking,Savings,1
4696,Finance,Loans,1
4697,Finance,Forex,1
4698,Finance,Stock Market,1
4699,Finance,Loans,1
4723,Finance,Stock Market,1
4723,Banking,Account Opening,1
4722,Finance,Stock Market,1
4722,Finance,Forex,1
4721,Finance,Forex,1
4721,Banking,Savings,1
4720,Finance,Forex,1
4719,Finance,Stock Market,1
4718,Banking,Account Opening,1
4717,Finance,Loans,1
4716,Finance,Forex,1
4715,Finance,Stock Market,1
4715,Finance,Loans,1
4712,Finance,Stock Market,1
4712,Banking,Account Opening,1
4711,Finance,Forex,1
4710,Finance,Forex,1
4710,Banking,Transfers,1
4708,Banking,Savings,1
4707,Finance,Loans,1
4706,Finance,Stock Market,1
4705,Finance,Loans,1
4705,Banking,Savings,1
4704,Finance,Stock Market,1
4704,Finance,Forex,1
4700,Finance,Forex,1
4700,Banking,Transfers,1
4700,Banking,Savings,1
4699,Finance,Stock Market,1
4663,Finance,Stock Market,1
4662,Finance,Loans,1
4661,Finance,Stock Market,1
4623,Banking,Transfers,1
4620,Finance,Forex,1
4618,Banking,Savings,1
4617,Finance,Loans,1
4617,Finance,Forex,1
4616,Finance,Loans,1
4614,Finance,Forex,1
4614,Banking,Savings,1
4613,Banking,Account Opening,1
4611,Finance,Stock Market,1
4609,Finance,Stock Market,1
4608,Banking,Transfers,1
4607,Finance,Forex,1
4605,Finance,Forex,1
4605,Banking,Transfers,1
4604,Banking,Transfers,1
4603,Finance,Forex,1
4603,Banking,Transfers,1
4601,Finance,Loans,1
4599,Finance,Stock Market,1
4597,Finance,Forex,1
4596,Finance,Forex,1
4589,Finance,Stock Market,1
4588,Banking,Savings,1
4587,Finance,Loans,1
4585,Finance,Stock Market,1
4583,Finance,Stock Market,1
4583,Finance,Loans,1
4582,Finance,Loans,1
4581,Finance,Forex,1
4622,Finance,Forex,1
4624,Finance,Loans,1
4661,Finance,Forex,1
4625,Banking,Transfers,1
4659,Finance,Forex,1
4659,Banking,Transfers,1
4657,Banking,Account Opening,1
4655,Finance,Stock Market,1
4655,Banking,Account Opening,1
4653,Finance,Loans,1
4652,Finance,Forex,1
4651,Finance,Loans,1
4650,Finance,Forex,1
4648,Finance,Loans,1
4648,Finance,Forex,1
4648,Banking,Savings,1
4646,Banking,Account Opening,1
4644,Finance,Stock Market,1
4642,Finance,Stock Market,1
4642,Banking,Account Opening,1
4639,Finance,Stock Market,1
4638,Finance,Loans,1
4638,Banking,Transfers,1
4637,Finance,Stock Market,1
4637,Finance,Loans,1
4636,Finance,Stock Market,1
4634,Finance,Stock Market,1
4634,Banking,Transfers,1
4632,Finance,Loans,1
4630,Finance,Forex,1
4627,Finance,Forex,1
4626,Finance,Stock Market,1
4625,Finance,Loans,1
4724,Finance,Loans,1
4724,Finance,Stock Market,1
4726,Banking,Account Opening,1
4820,Finance,Stock Market,1
4819,Banking,Savings,1
4818,Finance,Stock Market,1
4818,Finance,Loans,1
4818,Finance,Forex,1
4815,Finance,Stock Market,1
4815,Banking,Transfers,1
4814,Banking,Account Opening,1
4813,Finance,Loans,1
4813,Finance,Forex,1
4812,Finance,Forex,1
4810,Finance,Forex,1
4809,Banking,Transfers,1
4806,Finance,Loans,1
4804,Finance,Forex,1
4803,Finance,Stock Market,1
4802,Finance,Stock Market,1
4802,Finance,Loans,1
4802,Finance,Forex,1
4802,Banking,Transfers,1
4801,Finance,Loans,1
4801,Finance,Forex,1
4801,Banking,Transfers,1
4800,Finance,Stock Market,1
4800,Banking,Transfers,1
4798,Finance,Loans,1
4797,Finance,Forex,1
4793,Finance,Stock Market,1
4793,Finance,Loans,1
4793,Finance,Forex,1
4819,Finance,Loans,1
4821,Banking,Savings,1
4790,Finance,Loans,1
4821,Finance,Forex,1
4854,Finance,Loans,1
4852,Finance,Loans,1
4852,Banking,Account Opening,1
4850,Finance,Loans,1
4850,Finance,Forex,1
4849,Finance,Loans,1
4849,Banking,Account Opening,1
4847,Banking,Transfers,1
4846,Finance,Stock Market,1
4843,Finance,Stock Market,1
4843,Banking,Savings,1
4842,Finance,Loans,1
4842,Banking,Account Opening,1
4841,Finance,Forex,1
4840,Banking,Savings,1
4838,Finance,Loans,1
4836,Finance,Stock Market,1
4836,Finance,Loans,1
4832,Finance,Loans,1
4831,Banking,Savings,1
4830,Finance,Stock Market,1
4830,Finance,Loans,1
4826,Banking,Transfers,1
4825,Finance,Stock Market,1
4825,Finance,Loans,1
4822,Finance,Loans,1
4822,Finance,Forex,1
4821,Finance,Stock Market,1
4821,Finance,Loans,1
4791,Banking,Transfers,1
4790,Banking,Transfers,1
4726,Finance,Loans,1
4761,Finance,Forex,1
4758,Finance,Stock Market,1
4757,Finance,Forex,1
4755,Finance,Loans,1
4755,Finance,Forex,1
4753,Finance,Stock Market,1
4753,Finance,Loans,1
4753,Finance,Forex,1
4753,Banking,Transfers,1
4751,Finance,Stock Market,1
4751,Banking,Account Opening,1
4750,Finance,Stock Market,1
4747,Finance,Stock Market,1
4747,Finance,Loans,1
4746,Finance,Stock Market,1
4746,Finance,Forex,1
4746,Banking,Transfers,1
4744,Finance,Forex,1
4744,Banking,Savings,1
4743,Finance,Stock Market,1
4743,Finance,Loans,1
4742,Finance,Stock Market,1
4742,Banking,Transfers,1
4742,Banking,Account Opening,1
4739,Banking,Savings,1
4736,Banking,Transfers,1
4735,Finance,Forex,1
4733,Finance,Stock Market,1
4729,Banking,Savings,1
4726,Finance,Stock Market,1
4759,Finance,Stock Market,1
4762,Finance,Loans,1
4789,Finance,Forex,1
4764,Finance,Stock Market,1
4788,Finance,Loans,1
4787,Finance,Stock Market,1
4787,Finance,Forex,1
4786,Finance,Forex,1
4786,Banking,Account Opening,1
4785,Finance,Stock Market,1
4784,Banking,Account Opening,1
4783,Finance,Loans,1
4782,Finance,Stock Market,1
4782,Finance,Loans,1
4782,Banking,Transfers,1
4781,Finance,Loans,1
4781,Finance,Forex,1
4781,Banking,Savings,1
4780,Finance,Stock Market,1
4780,Banking,Transfers,1
4779,Finance,Stock Market,1
4777,Finance,Stock Market,1
4777,Finance,Forex,1
4777,Banking,Savings,1
4776,Finance,Stock Market,1
4776,Banking,Savings,1
4774,Banking,Transfers,1
4772,Finance,Stock Market,1
4771,Finance,Forex,1
4770,Banking,Transfers,1
4769,Finance,Loans,1
4768,Finance,Loans,1
4766,Finance,Stock Market,1
5161,Finance,Forex,1
5165,Banking,Savings,1
5166,Finance,Forex,1
5551,Finance,Forex,1
5565,Finance,Stock Market,1
5565,Finance,Forex,1
5564,Finance,Stock Market,1
5564,Finance,Forex,1
5564,Banking,Account Opening,1
5563,Banking,Account Opening,1
5562,Finance,Loans,1
5562,Finance,Forex,1
5561,Banking,Transfers,1
5559,Banking,Transfers,1
5558,Finance,Forex,1
5557,Finance,Forex,1
5555,Finance,Stock Market,1
5552,Finance,Forex,1
5550,Finance,Forex,1
5456,Banking,Transfers,1
5550,Banking,Savings,1
5549,Finance,Stock Market,1
5548,Banking,Account Opening,1
5547,Finance,Stock Market,1
5547,Banking,Transfers,1
5547,Banking,Savings,1
5546,Finance,Loans,1
5546,Banking,Account Opening,1
5542,Finance,Stock Market,1
5540,Finance,Loans,1
5539,Finance,Forex,1
5536,Finance,Loans,1
5535,Finance,Stock Market,1
5535,Finance,Forex,1
5568,Banking,Savings,1
5570,Banking,Transfers,1
5573,Banking,Account Opening,1
5576,Finance,Forex,1
5606,Finance,Stock Market,1
5606,Finance,Forex,1
5605,Finance,Stock Market,1
5605,Finance,Loans,1
5605,Banking,Transfers,1
5604,Finance,Stock Market,1
5604,Finance,Loans,1
5604,Finance,Forex,1
5601,Finance,Stock Market,1
5601,Finance,Loans,1
5599,Finance,Stock Market,1
5598,Finance,Stock Market,1
5596,Finance,Stock Market,1
5595,Banking,Savings,1
5591,Finance,Loans,1
5589,Finance,Forex,1
5586,Finance,Loans,1
5586,Finance,Forex,1
5584,Banking,Savings,1
5583,Finance,Loans,1
5583,Banking,Savings,1
5581,Finance,Stock Market,1
5581,Finance,Forex,1
5580,Finance,Forex,1
5580,Banking,Savings,1
5579,Finance,Stock Market,1
5578,Finance,Stock Market,1
5578,Finance,Forex,1
5576,Finance,Stock Market,1
5533,Finance,Forex,1
5532,Banking,Account Opening,1
5530,Finance,Loans,1
5489,Finance,Loans,1
5489,Banking,Account Opening,1
5487,Finance,Loans,1
5485,Finance,Forex,1
5484,Finance,Stock Market,1
5484,Finance,Forex,1
5483,Finance,Stock Market,1
5483,Finance,Forex,1
5482,Finance,Loans,1
5482,Finance,Forex,1
5480,Finance,Loans,1
5480,Finance,Forex,1
5478,Finance,Stock Market,1
5478,Finance,Loans,1
5478,Banking,Transfers,1
5478,Banking,Savings,1
5477,Finance,Stock Market,1
5473,Finance,Stock Market,1
5470,Banking,Account Opening,1
5469,Finance,Stock Market,1
5469,Finance,Loans,1
5468,Banking,Savings,1
5467,Finance,Loans,1
5467,Finance,Forex,1
5464,Finance,Stock Market,1
5464,Finance,Loans,1
5464,Finance,Forex,1
5462,Finance,Forex,1
5461,Banking,Savings,1
5460,Finance,Forex,1
5489,Finance,Forex,1
5493,Banking,Savings,1
5530,Banking,Savings,1
5494,Finance,Forex,1
5529,Finance,Loans,1
5529,Banking,Account Opening,1
5528,Banking,Account Opening,1
5526,Finance,Loans,1
5525,Finance,Loans,1
5525,Banking,Savings,1
5522,Finance,Stock Market,1
5522,Finance,Loans,1
5522,Banking,Savings,1
5521,Finance,Forex,1
5520,Finance,Forex,1
5519,Finance,Stock Market,1
5516,Finance,Loans,1
5516,Finance,Forex,1
5514,Finance,Stock Market,1
5514,Banking,Account Opening,1
5512,Banking,Account Opening,1
1005,Finance,Stock Market,1
5507,Finance,Loans,1
5505,Finance,Loans,1
5504,Finance,Loans,1
5503,Finance,Loans,1
5498,Finance,Stock Market,1
5498,Finance,Loans,1
5498,Finance,Forex,1
5496,Finance,Stock Market,1
5496,Banking,Transfers,1
5495,Finance,Stock Market,1
5494,Finance,Loans,1
5607,Finance,Loans,1
5607,Finance,Stock Market,1
5608,Finance,Stock Market,1
5733,Finance,Forex,1
5727,Finance,Stock Market,1
5725,Finance,Forex,1
5724,Finance,Forex,1
5723,Finance,Stock Market,1
5723,Finance,Forex,1
5722,Finance,Loans,1
5721,Finance,Loans,1
5718,Banking,Savings,1
5717,Finance,Forex,1
5715,Finance,Stock Market,1
5715,Finance,Loans,1
5712,Banking,Account Opening,1
5711,Banking,Transfers,1
5711,Banking,Savings,1
5710,Banking,Transfers,1
5709,Finance,Stock Market,1
5709,Banking,Savings,1
5707,Finance,Stock Market,1
5706,Finance,Loans,1
5704,Banking,Transfers,1
5704,Banking,Account Opening,1
5703,Finance,Loans,1
5702,Finance,Forex,1
5702,Banking,Savings,1
5700,Finance,Forex,1
5698,Finance,Stock Market,1
5696,Finance,Stock Market,1
5695,Finance,Stock Market,1
5695,Finance,Forex,1
5733,Banking,Transfers,1
5734,Banking,Savings,1
5694,Finance,Loans,1
5734,Finance,Forex,1
5768,Banking,Account Opening,1
5766,Banking,Savings,1
5766,Banking,Account Opening,1
5764,Finance,Loans,1
5763,Banking,Transfers,1
5762,Finance,Loans,1
5760,Finance,Forex,1
5760,Banking,Account Opening,1
5756,Finance,Loans,1
5756,Finance,Forex,1
5756,Banking,Transfers,1
5756,Banking,Account Opening,1
5752,Banking,Account Opening,1
5751,Finance,Loans,1
5751,Finance,Forex,1
5749,Banking,Transfers,1
5747,Finance,Stock Market,1
5747,Finance,Loans,1
5745,Finance,Stock Market,1
5744,Banking,Transfers,1
5744,Banking,Savings,1
5741,Finance,Loans,1
5741,Finance,Forex,1
5739,Finance,Forex,1
5739,Banking,Savings,1
5736,Finance,Stock Market,1
5736,Finance,Loans,1
5735,Finance,Stock Market,1
5734,Finance,Loans,1
5694,Finance,Stock Market,1
5694,Finance,Forex,1
5610,Finance,Forex,1
5643,Finance,Stock Market,1
5641,Finance,Stock Market,1
5641,Finance,Forex,1
5640,Finance,Stock Market,1
5640,Banking,Savings,1
5639,Banking,Transfers,1
5639,Banking,Savings,1
5639,Banking,Account Opening,1
5638,Finance,Stock Market,1
5638,Finance,Loans,1
5636,Finance,Stock Market,1
5635,Banking,Transfers,1
5634,Finance,Loans,1
5632,Finance,Loans,1
5632,Banking,Account Opening,1
5627,Banking,Savings,1
5626,Banking,Account Opening,1
5625,Finance,Loans,1
5625,Finance,Forex,1
5623,Finance,Loans,1
5620,Finance,Stock Market,1
5620,Finance,Loans,1
5619,Finance,Forex,1
5618,Finance,Loans,1
5618,Banking,Transfers,1
5617,Banking,Account Opening,1
5616,Finance,Forex,1
5614,Finance,Forex,1
5613,Finance,Stock Market,1
5611,Finance,Loans,1
5642,Finance,Stock Market,1
5644,Finance,Forex,1
5691,Finance,Forex,1
5644,Finance,Loans,1
5688,Finance,Loans,1
5687,Finance,Stock Market,1
5687,Finance,Forex,1
5685,Finance,Loans,1
5682,Finance,Stock Market,1
5680,Finance,Forex,1
5678,Finance,Forex,1
5678,Banking,Account Opening,1
5676,Finance,Loans,1
5675,Finance,Stock Market,1
5674,Banking,Transfers,1
5673,Finance,Loans,1
5671,Finance,Stock Market,1
5668,Finance,Forex,1
5667,Finance,Loans,1
5666,Finance,Stock Market,1
5666,Banking,Savings,1
5665,Finance,Forex,1
5664,Banking,Savings,1
5663,Finance,Loans,1
5659,Banking,Savings,1
5658,Finance,Stock Market,1
5656,Finance,Stock Market,1
5651,Finance,Stock Market,1
5651,Finance,Loans,1
5651,Finance,Forex,1
5647,Finance,Stock Market,1
5646,Finance,Loans,1
5645,Finance,Stock Market,1
5457,Banking,Savings,1
5455,Finance,Stock Market,1
5166,Finance,Loans,1
5264,Finance,Stock Market,1
5285,Banking,Savings,1
5283,Finance,Forex,1
5282,Finance,Stock Market,1
5281,Finance,Loans,1
5281,Banking,Transfers,1
5280,Finance,Loans,1
5277,Finance,Stock Market,1
5277,Finance,Forex,1
5277,Banking,Account Opening,1
5272,Finance,Stock Market,1
5271,Finance,Stock Market,1
5271,Banking,Savings,1
5268,Finance,Stock Market,1
5265,Finance,Stock Market,1
5263,Banking,Savings,1
5453,Finance,Forex,1
5262,Finance,Forex,1
5261,Banking,Transfers,1
5260,Finance,Loans,1
5259,Banking,Account Opening,1
5254,Finance,Loans,1
5253,Finance,Stock Market,1
5252,Finance,Stock Market,1
5252,Finance,Loans,1
5252,Banking,Transfers,1
5250,Finance,Loans,1
5249,Finance,Forex,1
5249,Banking,Account Opening,1
5248,Finance,Loans,1
5248,Finance,Forex,1
5286,Banking,Account Opening,1
5286,Banking,Transfers,1
5287,Finance,Stock Market,1
5288,Finance,Stock Market,1
5321,Finance,Forex,1
5320,Finance,Loans,1
5320,Banking,Savings,1
5318,Finance,Loans,1
5314,Finance,Forex,1
5312,Banking,Savings,1
5310,Finance,Stock Market,1
5310,Banking,Transfers,1
5307,Banking,Savings,1
5304,Finance,Loans,1
5304,Finance,Forex,1
5303,Banking,Transfers,1
5303,Banking,Savings,1
5299,Finance,Stock Market,1
5299,Finance,Forex,1
5298,Finance,Loans,1
5297,Finance,Forex,1
5296,Banking,Account Opening,1
5295,Finance,Stock Market,1
5295,Finance,Forex,1
5294,Finance,Forex,1
5294,Banking,Savings,1
5293,Finance,Loans,1
5293,Banking,Account Opening,1
5292,Finance,Stock Market,1
5292,Banking,Savings,1
5291,Finance,Forex,1
5290,Finance,Stock Market,1
5290,Finance,Forex,1
5244,Finance,Stock Market,1
5244,Finance,Loans,1
5243,Finance,Forex,1
5196,Finance,Forex,1
5193,Finance,Stock Market,1
5192,Finance,Forex,1
5190,Finance,Stock Market,1
5190,Finance,Forex,1
5190,Banking,Savings,1
5189,Banking,Savings,1
5188,Finance,Loans,1
5187,Finance,Loans,1
5186,Finance,Stock Market,1
5186,Finance,Forex,1
5186,Banking,Transfers,1
5185,Banking,Account Opening,1
5184,Finance,Loans,1
5182,Finance,Forex,1
5178,Finance,Stock Market,1
5176,Finance,Loans,1
5176,Banking,Transfers,1
5174,Finance,Loans,1
5174,Banking,Account Opening,1
5171,Finance,Stock Market,1
5171,Finance,Loans,1
5170,Finance,Stock Market,1
5169,Finance,Loans,1
5169,Banking,Account Opening,1
5168,Finance,Stock Market,1
5168,Finance,Loans,1
5167,Finance,Stock Market,1
5167,Finance,Forex,1
5167,Banking,Account Opening,1
5194,Banking,Savings,1
5197,Finance,Forex,1
5243,Banking,Transfers,1
5201,Finance,Stock Market,1
5242,Finance,Loans,1
5242,Finance,Forex,1
5241,Finance,Forex,1
5236,Banking,Transfers,1
5235,Finance,Stock Market,1
5235,Finance,Loans,1
5234,Finance,Loans,1
5233,Finance,Stock Market,1
5233,Banking,Savings,1
5231,Finance,Forex,1
5221,Finance,Forex,1
5221,Banking,Transfers,1
5219,Finance,Stock Market,1
5217,Finance,Loans,1
5215,Finance,Loans,1
5215,Banking,Account Opening,1
5213,Finance,Forex,1
5212,Finance,Loans,1
5211,Finance,Stock Market,1
5211,Finance,Loans,1
5211,Finance,Forex,1
5210,Finance,Loans,1
5209,Finance,Stock Market,1
5208,Finance,Loans,1
5207,Finance,Loans,1
5206,Banking,Transfers,1
5205,Finance,Stock Market,1
5203,Banking,Account Opening,1
5202,Finance,Stock Market,1
5322,Banking,Savings,1
5323,Finance,Loans,1
5324,Finance,Forex,1
5427,Finance,Forex,1
5424,Finance,Forex,1
5423,Finance,Loans,1
5422,Finance,Loans,1
5422,Banking,Savings,1
5421,Finance,Forex,1
5417,Finance,Forex,1
5416,Finance,Loans,1
5415,Finance,Forex,1
5415,Banking,Transfers,1
5414,Finance,Forex,1
5413,Finance,Stock Market,1
5410,Finance,Stock Market,1
5410,Banking,Transfers,1
5409,Finance,Stock Market,1
5409,Finance,Forex,1
5409,Banking,Savings,1
5408,Finance,Loans,1
5408,Banking,Transfers,1
5408,Banking,Account Opening,1
5407,Finance,Forex,1
5407,Banking,Transfers,1
5405,Finance,Stock Market,1
5405,Banking,Transfers,1
5404,Finance,Stock Market,1
5402,Banking,Account Opening,1
5401,Banking,Savings,1
5399,Finance,Forex,1
5398,Finance,Stock Market,1
5395,Finance,Stock Market,1
5427,Banking,Account Opening,1
5427,Finance,Loans,1
5393,Finance,Forex,1
5428,Banking,Account Opening,1
5451,Finance,Stock Market,1
5451,Finance,Forex,1
5450,Finance,Stock Market,1
5450,Banking,Transfers,1
5449,Banking,Account Opening,1
5448,Finance,Forex,1
5446,Finance,Stock Market,1
5446,Finance,Forex,1
5446,Banking,Transfers,1
5445,Finance,Loans,1
5443,Finance,Stock Market,1
5443,Finance,Loans,1
5443,Finance,Forex,1
5442,Banking,Account Opening,1
5440,Finance,Loans,1
5440,Banking,Transfers,1
5440,Banking,Account Opening,1
5438,Finance,Stock Market,1
5438,Finance,Forex,1
5437,Banking,Transfers,1
5435,Finance,Stock Market,1
5435,Finance,Loans,1
5434,Finance,Loans,1
5433,Finance,Loans,1
5432,Finance,Loans,1
5431,Finance,Stock Market,1
5429,Finance,Forex,1
5429,Banking,Transfers,1
5428,Finance,Stock Market,1
5395,Finance,Forex,1
5392,Finance,Loans,1
5326,Finance,Loans,1
5357,Finance,Loans,1
5355,Banking,Transfers,1
5354,Banking,Savings,1
5353,Finance,Stock Market,1
5351,Banking,Savings,1
5350,Finance,Forex,1
5349,Banking,Savings,1
5348,Finance,Loans,1
5348,Finance,Forex,1
5347,Finance,Forex,1
5345,Finance,Forex,1
5345,Banking,Account Opening,1
5343,Finance,Stock Market,1
5343,Finance,Loans,1
5341,Finance,Stock Market,1
5341,Finance,Forex,1
5340,Finance,Forex,1
5339,Finance,Loans,1
5337,Finance,Loans,1
5337,Banking,Transfers,1
5335,Finance,Forex,1
5334,Finance,Stock Market,1
5334,Banking,Account Opening,1
5332,Banking,Savings,1
5331,Finance,Loans,1
5330,Finance,Stock Market,1
5329,Finance,Stock Market,1
5328,Finance,Stock Market,1
5328,Finance,Forex,1
5327,Finance,Forex,1
5356,Banking,Savings,1
5358,Finance,Forex,1
5392,Banking,Transfers,1
5358,Finance,Stock Market,1
5390,Finance,Stock Market,1
5390,Finance,Forex,1
5389,Finance,Stock Market,1
5388,Finance,Loans,1
5387,Finance,Forex,1
5385,Finance,Forex,1
5384,Banking,Transfers,1
5382,Finance,Loans,1
5380,Finance,Stock Market,1
5379,Finance,Stock Market,1
5379,Finance,Forex,1
5375,Finance,Stock Market,1
5374,Finance,Loans,1
5372,Finance,Loans,1
5372,Finance,Forex,1
5371,Finance,Forex,1
5369,Finance,Stock Market,1
5369,Banking,Savings,1
5368,Finance,Loans,1
5367,Finance,Stock Market,1
5367,Banking,Account Opening,1
5366,Banking,Transfers,1
5365,Finance,Forex,1
5364,Finance,Stock Market,1
5364,Banking,Account Opening,1
5362,Banking,Account Opening,1
