customernumber,Top Categories,Total Interactions
8147,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",4
8148,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
8150,"[['Finance', 'Forex']]",1
8153,"[['Finance', 'Stock Market']]",1
8157,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8158,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8159,"[['Finance', 'Forex']]",1
8160,"[['Finance', 'Stock Market']]",2
8161,"[['Finance', 'Forex']]",1
8162,"[['Finance', 'Loans']]",2
8164,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8166,"[['Finance', 'Forex']]",1
8167,"[['Finance', 'Forex']]",1
8168,"[['Finance', 'Stock Market']]",1
8170,"[['Finance', 'Forex']]",1
8172,"[['Finance', 'Loans']]",1
8173,"[['Banking', 'Transfers']]",1
8174,"[['Finance', 'Forex']]",1
8175,"[['Finance', 'Loans']]",1
8176,"[['Finance', 'Forex']]",1
8177,"[['Finance', 'Stock Market']]",1
8179,"[['Finance', 'Stock Market']]",1
8185,"[['Finance', 'Loans']]",1
8187,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8188,"[['Finance', 'Stock Market']]",1
8189,"[['Banking', 'Transfers']]",1
8190,"[['Finance', 'Forex']]",1
8193,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8194,"[['Banking', 'Transfers']]",1
8195,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8196,"[['Finance', 'Forex']]",1
8198,"[['Banking', 'Transfers']]",1
8199,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8200,"[['Banking', 'Savings']]",1
8201,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Banking', 'Transfers']]",5
8205,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8206,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8208,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8209,"[['Finance', 'Stock Market']]",1
8211,"[['Finance', 'Forex']]",1
8212,"[['Finance', 'Stock Market']]",1
8213,"[['Banking', 'Transfers']]",1
8215,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8217,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8221,"[['Finance', 'Loans']]",1
8222,"[['Banking', 'Account Opening']]",1
8225,"[['Finance', 'Loans']]",1
8226,"[['Finance', 'Forex']]",1
8227,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8228,"[['Finance', 'Loans']]",1
8229,"[['Banking', 'Savings']]",1
8230,"[['Banking', 'Savings']]",1
8232,"[['Finance', 'Forex']]",2
8233,"[['Finance', 'Forex']]",1
8234,"[['Finance', 'Stock Market']]",1
8235,"[['Finance', 'Stock Market']]",1
8236,"[['Finance', 'Loans']]",1
8239,"[['Finance', 'Loans']]",1
8242,"[['Finance', 'Stock Market']]",1
8243,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
8245,"[['Finance', 'Forex']]",1
8246,"[['Finance', 'Stock Market']]",1
8250,"[['Finance', 'Loans']]",1
8252,"[['Finance', 'Stock Market']]",2
8253,"[['Banking', 'Account Opening']]",1
8254,"[['Finance', 'Stock Market']]",1
8255,"[['Finance', 'Loans']]",1
8256,"[['Banking', 'Account Opening']]",1
8257,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8258,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8263,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8265,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
8266,"[['Finance', 'Forex']]",2
8267,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8268,"[['Finance', 'Forex']]",1
8269,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
8270,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
8271,"[['Finance', 'Forex']]",1
8273,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8274,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
8275,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
8278,"[['Finance', 'Loans']]",1
8279,"[['Finance', 'Forex']]",1
8280,"[['Banking', 'Transfers']]",1
8281,"[['Finance', 'Loans'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
8282,"[['Finance', 'Loans']]",1
8283,"[['Finance', 'Stock Market']]",1
8284,"[['Banking', 'Account Opening']]",1
8286,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8287,"[['Finance', 'Forex']]",1
8288,"[['Banking', 'Transfers']]",1
8290,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8291,"[['Banking', 'Account Opening']]",1
8292,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8293,"[['Banking', 'Savings']]",1
8294,"[['Finance', 'Stock Market']]",1
8295,"[['Finance', 'Forex']]",2
8296,"[['Finance', 'Stock Market']]",1
8297,"[['Finance', 'Loans']]",1
8298,"[['Finance', 'Forex']]",1
8299,"[['Finance', 'Forex']]",1
8300,"[['Finance', 'Loans']]",1
8301,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8302,"[['Finance', 'Stock Market']]",1
8308,"[['Finance', 'Forex']]",1
8309,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8310,"[['Finance', 'Forex']]",1
8313,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
8315,"[['Finance', 'Forex']]",2
8316,"[['Finance', 'Loans']]",1
8317,"[['Finance', 'Forex']]",1
8320,"[['Banking', 'Transfers']]",2
8322,"[['Finance', 'Loans']]",1
8323,"[['Finance', 'Stock Market']]",1
8324,"[['Banking', 'Savings'], ['Finance', 'Loans']]",3
8325,"[['Finance', 'Loans']]",1
8326,"[['Finance', 'Forex']]",1
8327,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8328,"[['Finance', 'Loans']]",1
8329,"[['Finance', 'Loans'], ['Banking', 'Savings']]",3
8330,"[['Finance', 'Stock Market']]",1
8332,"[['Finance', 'Stock Market']]",1
8333,"[['Finance', 'Forex']]",2
8335,"[['Banking', 'Account Opening']]",1
8336,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8339,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8340,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8341,"[['Finance', 'Loans']]",1
8342,"[['Finance', 'Forex']]",1
8344,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8345,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8346,"[['Finance', 'Forex']]",1
8347,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
8351,"[['Finance', 'Stock Market']]",1
8354,"[['Finance', 'Forex']]",1
8355,"[['Finance', 'Stock Market']]",1
8356,"[['Finance', 'Stock Market']]",1
8358,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8359,"[['Finance', 'Loans']]",3
8360,"[['Finance', 'Stock Market']]",1
8361,"[['Finance', 'Forex']]",2
8363,"[['Finance', 'Stock Market']]",1
8364,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8365,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8366,"[['Finance', 'Forex']]",2
8367,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8368,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8369,"[['Finance', 'Stock Market']]",2
8370,"[['Banking', 'Savings']]",1
8371,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
8372,"[['Finance', 'Forex']]",1
8373,"[['Finance', 'Forex']]",1
8375,"[['Finance', 'Loans']]",1
8376,"[['Finance', 'Stock Market']]",1
8377,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8379,"[['Finance', 'Loans']]",1
8380,"[['Finance', 'Loans']]",1
8381,"[['Finance', 'Stock Market']]",1
8382,"[['Finance', 'Forex']]",2
8383,"[['Banking', 'Transfers']]",1
8384,"[['Banking', 'Transfers']]",1
8385,"[['Finance', 'Forex']]",1
8386,"[['Finance', 'Forex']]",1
8389,"[['Finance', 'Loans']]",1
8390,"[['Finance', 'Loans']]",1
8393,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8395,"[['Banking', 'Account Opening']]",1
8396,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8397,"[['Finance', 'Stock Market']]",1
8398,"[['Finance', 'Loans']]",1
8399,"[['Finance', 'Loans']]",1
8401,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8402,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8404,"[['Finance', 'Forex'], ['Banking', 'Savings']]",4
8407,"[['Finance', 'Stock Market']]",1
8409,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
8410,"[['Finance', 'Forex']]",1
8411,"[['Finance', 'Forex']]",1
8412,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8414,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8416,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8417,"[['Finance', 'Stock Market']]",2
8418,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8419,"[['Finance', 'Loans']]",2
8421,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8423,"[['Finance', 'Loans']]",1
8424,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8426,"[['Finance', 'Loans']]",1
8427,"[['Finance', 'Forex']]",1
8428,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8429,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8432,"[['Finance', 'Loans']]",1
8433,"[['Finance', 'Forex']]",1
8434,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8435,"[['Finance', 'Loans']]",1
8436,"[['Finance', 'Forex']]",1
8437,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8440,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8442,"[['Finance', 'Loans']]",1
8443,"[['Finance', 'Forex']]",2
8447,"[['Banking', 'Savings']]",1
8448,"[['Finance', 'Forex']]",1
8449,"[['Finance', 'Forex']]",1
8450,"[['Banking', 'Account Opening']]",1
8451,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8452,"[['Banking', 'Transfers']]",1
8454,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8456,"[['Finance', 'Stock Market']]",1
8457,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8458,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8459,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8460,"[['Finance', 'Stock Market']]",1
8464,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8465,"[['Banking', 'Account Opening']]",1
8466,"[['Banking', 'Savings']]",1
8467,"[['Finance', 'Stock Market']]",1
8468,"[['Banking', 'Account Opening']]",1
8469,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8470,"[['Finance', 'Forex']]",1
8471,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8472,"[['Finance', 'Forex']]",1
8473,"[['Finance', 'Stock Market']]",1
8474,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8475,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8476,"[['Finance', 'Forex']]",1
8477,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8479,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
8480,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8481,"[['Banking', 'Savings']]",1
8482,"[['Banking', 'Transfers']]",1
8484,"[['Banking', 'Savings']]",1
8485,"[['Finance', 'Loans']]",2
8487,"[['Finance', 'Forex']]",1
8489,"[['Finance', 'Loans']]",1
8492,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8493,"[['Banking', 'Account Opening']]",1
8494,"[['Finance', 'Stock Market']]",1
8495,"[['Finance', 'Stock Market']]",1
8496,"[['Finance', 'Stock Market']]",1
8497,"[['Finance', 'Stock Market']]",1
8498,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8499,"[['Finance', 'Forex'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",5
8500,"[['Banking', 'Transfers']]",1
8501,"[['Finance', 'Stock Market']]",1
8502,"[['Finance', 'Loans']]",1
8503,"[['Banking', 'Savings']]",1
8504,"[['Finance', 'Forex']]",1
8505,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
8506,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8507,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8508,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8509,"[['Banking', 'Account Opening']]",1
8510,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8511,"[['Finance', 'Stock Market']]",1
8512,"[['Finance', 'Forex']]",1
8513,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8514,"[['Finance', 'Loans']]",1
8515,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8516,"[['Finance', 'Stock Market']]",2
8517,"[['Banking', 'Transfers']]",1
8518,"[['Finance', 'Stock Market']]",2
8519,"[['Banking', 'Savings']]",1
8520,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8523,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8524,"[['Finance', 'Loans']]",1
8525,"[['Finance', 'Stock Market']]",1
8526,"[['Finance', 'Forex']]",1
8527,"[['Finance', 'Stock Market']]",1
8528,"[['Banking', 'Transfers']]",1
8529,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8530,"[['Finance', 'Stock Market']]",1
8531,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8534,"[['Finance', 'Stock Market']]",1
8535,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8536,"[['Finance', 'Stock Market']]",1
8537,"[['Finance', 'Forex']]",1
8538,"[['Finance', 'Stock Market']]",1
8539,"[['Banking', 'Savings']]",2
8540,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8542,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8543,"[['Finance', 'Forex']]",1
8545,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
8547,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8549,"[['Finance', 'Forex']]",1
8550,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
8551,"[['Finance', 'Stock Market']]",1
8552,"[['Finance', 'Stock Market']]",1
8553,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8554,"[['Finance', 'Loans']]",1
8555,"[['Banking', 'Transfers']]",1
8557,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8558,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8559,"[['Finance', 'Loans']]",1
8560,"[['Banking', 'Transfers']]",1
8561,"[['Finance', 'Loans']]",1
8563,"[['Finance', 'Loans']]",1
8565,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
8568,"[['Finance', 'Forex']]",1
8572,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8573,"[['Finance', 'Stock Market']]",1
8574,"[['Finance', 'Stock Market']]",1
8575,"[['Finance', 'Loans']]",1
8576,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8577,"[['Finance', 'Forex']]",1
8578,"[['Finance', 'Forex'], ['Banking', 'Account Opening']]",3
8580,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
8583,"[['Finance', 'Loans']]",1
8584,"[['Finance', 'Forex']]",1
8588,"[['Finance', 'Forex']]",1
8589,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8590,"[['Finance', 'Stock Market']]",2
8591,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8592,"[['Finance', 'Forex']]",1
8596,"[['Finance', 'Forex']]",1
8597,"[['Finance', 'Forex']]",2
8599,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8601,"[['Finance', 'Loans']]",1
8603,"[['Banking', 'Transfers']]",1
8607,"[['Finance', 'Loans']]",1
8609,"[['Finance', 'Stock Market']]",1
8610,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
8611,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8612,"[['Finance', 'Loans']]",1
8613,"[['Finance', 'Loans']]",1
8614,"[['Finance', 'Forex']]",1
8615,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
8616,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8618,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8619,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8620,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
8623,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8626,"[['Banking', 'Account Opening']]",2
8628,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8629,"[['Finance', 'Forex']]",1
8631,"[['Finance', 'Loans']]",1
8635,"[['Finance', 'Stock Market']]",1
8637,"[['Finance', 'Loans']]",1
8639,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8640,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",4
8641,"[['Banking', 'Account Opening']]",1
8643,"[['Finance', 'Stock Market']]",1
8644,"[['Finance', 'Forex']]",1
8645,"[['Finance', 'Stock Market']]",1
8646,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8648,"[['Finance', 'Forex']]",1
8650,"[['Finance', 'Forex']]",1
8651,"[['Finance', 'Loans']]",1
8652,"[['Finance', 'Stock Market']]",1
8653,"[['Banking', 'Account Opening']]",1
8654,"[['Finance', 'Stock Market']]",1
8656,"[['Banking', 'Account Opening']]",1
8658,"[['Finance', 'Loans']]",2
8659,"[['Finance', 'Loans']]",1
8660,"[['Finance', 'Forex']]",1
8661,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8662,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8663,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8664,"[['Finance', 'Loans']]",2
8667,"[['Finance', 'Loans']]",1
8668,"[['Finance', 'Loans']]",2
8669,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8671,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8672,"[['Banking', 'Savings']]",1
8673,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8674,"[['Banking', 'Transfers']]",1
8675,"[['Finance', 'Loans']]",1
8676,"[['Finance', 'Forex']]",1
8677,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8678,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8679,"[['Finance', 'Stock Market']]",1
8680,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Loans']]",3
8682,"[['Banking', 'Account Opening']]",1
8683,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",4
8686,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8687,"[['Finance', 'Loans']]",1
8689,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8690,"[['Finance', 'Loans']]",1
8692,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8693,"[['Finance', 'Forex']]",1
8695,"[['Finance', 'Forex']]",1
8696,"[['Finance', 'Loans']]",1
8697,"[['Finance', 'Forex']]",1
8698,"[['Finance', 'Loans'], ['Banking', 'Savings']]",3
8699,"[['Banking', 'Savings']]",1
8700,"[['Finance', 'Loans']]",2
8701,"[['Finance', 'Stock Market']]",1
8703,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
8704,"[['Banking', 'Account Opening']]",1
8706,"[['Finance', 'Loans']]",1
8707,"[['Finance', 'Forex']]",1
8709,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8710,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8711,"[['Banking', 'Account Opening']]",1
8712,"[['Finance', 'Stock Market']]",1
8713,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8714,"[['Finance', 'Forex']]",1
8715,"[['Banking', 'Savings']]",1
8716,"[['Finance', 'Stock Market']]",1
8717,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8718,"[['Finance', 'Stock Market']]",1
8719,"[['Finance', 'Stock Market']]",2
8720,"[['Finance', 'Forex']]",2
8721,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
8722,"[['Finance', 'Stock Market']]",1
8723,"[['Finance', 'Stock Market']]",1
8725,"[['Banking', 'Account Opening']]",1
8726,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8727,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8731,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8732,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8733,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8734,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8739,"[['Banking', 'Account Opening']]",1
8742,"[['Finance', 'Stock Market']]",1
8744,"[['Finance', 'Stock Market']]",1
8746,"[['Finance', 'Loans']]",1
8748,"[['Finance', 'Stock Market']]",1
8749,"[['Banking', 'Transfers']]",1
8750,"[['Finance', 'Forex']]",2
8751,"[['Banking', 'Savings']]",1
8752,"[['Finance', 'Stock Market']]",1
8753,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8754,"[['Banking', 'Account Opening']]",1
8755,"[['Finance', 'Stock Market']]",1
8756,"[['Finance', 'Forex']]",1
8757,"[['Finance', 'Loans']]",2
8758,"[['Finance', 'Stock Market']]",1
8760,"[['Finance', 'Stock Market']]",1
8761,"[['Banking', 'Account Opening']]",1
8763,"[['Finance', 'Loans']]",1
8764,"[['Finance', 'Loans']]",1
8768,"[['Banking', 'Account Opening']]",1
8772,"[['Finance', 'Forex']]",1
8774,"[['Finance', 'Forex']]",2
8777,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8778,"[['Finance', 'Loans']]",2
8779,"[['Finance', 'Forex']]",1
8781,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8782,"[['Finance', 'Stock Market']]",1
8783,"[['Banking', 'Transfers']]",1
8784,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8785,"[['Finance', 'Loans']]",1
8788,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8789,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",3
8790,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8791,"[['Finance', 'Stock Market']]",1
8793,"[['Banking', 'Savings']]",1
8795,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8797,"[['Banking', 'Transfers']]",1
8798,"[['Finance', 'Forex']]",1
8801,"[['Finance', 'Stock Market']]",1
8803,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8804,"[['Finance', 'Stock Market']]",1
8806,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8807,"[['Finance', 'Loans']]",1
8809,"[['Finance', 'Forex']]",1
8812,"[['Banking', 'Savings']]",1
8814,"[['Finance', 'Forex']]",1
8815,"[['Finance', 'Stock Market']]",1
8816,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8819,"[['Banking', 'Savings']]",1
8820,"[['Finance', 'Stock Market']]",1
8821,"[['Finance', 'Stock Market']]",2
8822,"[['Finance', 'Loans']]",1
8825,"[['Finance', 'Stock Market']]",1
8826,"[['Finance', 'Stock Market']]",1
8827,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",3
8828,"[['Finance', 'Stock Market']]",1
8829,"[['Finance', 'Forex']]",2
8830,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8831,"[['Finance', 'Forex']]",1
8832,"[['Finance', 'Loans']]",1
8834,"[['Banking', 'Account Opening']]",2
8836,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8837,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",4
8838,"[['Finance', 'Loans']]",1
8842,"[['Finance', 'Loans']]",2
8844,"[['Finance', 'Loans']]",1
8845,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",3
8847,"[['Finance', 'Stock Market']]",1
8849,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8850,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8851,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
8852,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8853,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8854,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8855,"[['Finance', 'Loans']]",1
8857,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8858,"[['Banking', 'Transfers']]",1
8859,"[['Finance', 'Forex']]",1
8860,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",4
8861,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8862,"[['Finance', 'Loans']]",1
8863,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8865,"[['Finance', 'Loans']]",1
8867,"[['Banking', 'Savings']]",1
8868,"[['Finance', 'Stock Market']]",1
8869,"[['Banking', 'Transfers']]",1
8870,"[['Finance', 'Stock Market']]",1
8871,"[['Finance', 'Stock Market']]",1
8873,"[['Finance', 'Stock Market']]",1
8874,"[['Finance', 'Loans']]",1
8878,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8879,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8881,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8882,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8884,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8885,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8886,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8888,"[['Finance', 'Forex']]",1
8889,"[['Finance', 'Forex']]",1
8890,"[['Finance', 'Stock Market']]",1
8892,"[['Finance', 'Forex']]",1
8893,"[['Finance', 'Forex']]",1
8894,"[['Finance', 'Loans']]",1
8897,"[['Finance', 'Loans']]",1
8899,"[['Finance', 'Forex']]",1
8900,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8901,"[['Finance', 'Forex']]",1
8904,"[['Banking', 'Savings']]",1
8906,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8907,"[['Banking', 'Transfers']]",1
8908,"[['Finance', 'Loans']]",1
8909,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8910,"[['Finance', 'Forex']]",2
8913,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
