customernumber,Top Categories,Total Interactions
8424,"[['Finance', 'Forex']]",2
8426,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8427,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8429,"[['Finance', 'Loans']]",1
8430,"[['Finance', 'Forex']]",1
8434,"[['Finance', 'Forex']]",1
8435,"[['Finance', 'Stock Market']]",1
8436,"[['Finance', 'Forex']]",1
8438,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8440,"[['Finance', 'Forex']]",1
8441,"[['Banking', 'Savings']]",1
8444,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8445,"[['Finance', 'Loans']]",1
8448,"[['Finance', 'Stock Market']]",1
8449,"[['Finance', 'Loans']]",1
8452,"[['Finance', 'Stock Market']]",1
8453,"[['Finance', 'Stock Market']]",1
8454,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8456,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
8457,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8459,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8460,"[['Banking', 'Transfers']]",1
8461,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
8464,"[['Banking', 'Account Opening']]",1
8466,"[['Finance', 'Forex']]",1
8467,"[['Finance', 'Forex']]",2
8468,"[['Banking', 'Account Opening']]",1
8469,"[['Banking', 'Savings']]",1
8470,"[['Finance', 'Loans']]",1
8472,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8476,"[['Banking', 'Account Opening']]",1
8477,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8480,"[['Finance', 'Forex']]",1
8481,"[['Finance', 'Loans']]",1
8482,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8483,"[['Banking', 'Account Opening']]",1
8484,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
8485,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8486,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8487,"[['Finance', 'Stock Market']]",1
8489,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8491,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8492,"[['Finance', 'Stock Market']]",2
8493,"[['Finance', 'Stock Market']]",1
8494,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8495,"[['Banking', 'Transfers']]",1
8497,"[['Finance', 'Stock Market']]",1
8498,"[['Banking', 'Savings']]",1
8500,"[['Finance', 'Loans']]",1
8501,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8502,"[['Banking', 'Transfers'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
8503,"[['Finance', 'Loans']]",1
8505,"[['Banking', 'Account Opening'], ['Banking', 'Transfers']]",2
8509,"[['Banking', 'Transfers']]",1
8511,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
8512,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8513,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
8514,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8515,"[['Finance', 'Stock Market']]",1
8519,"[['Banking', 'Savings']]",2
8521,"[['Banking', 'Transfers']]",1
8522,"[['Banking', 'Account Opening']]",1
8523,"[['Finance', 'Loans']]",2
8528,"[['Finance', 'Loans']]",1
8529,"[['Finance', 'Stock Market']]",1
8532,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",3
8535,"[['Finance', 'Loans']]",1
8538,"[['Finance', 'Loans']]",1
8541,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8542,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8543,"[['Finance', 'Loans']]",1
8546,"[['Finance', 'Stock Market']]",1
8547,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8548,"[['Finance', 'Loans']]",1
8549,"[['Finance', 'Stock Market']]",1
8550,"[['Finance', 'Loans']]",2
8551,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8553,"[['Finance', 'Forex']]",1
8554,"[['Finance', 'Stock Market']]",1
8555,"[['Finance', 'Loans']]",1
8557,"[['Finance', 'Loans']]",2
8561,"[['Finance', 'Stock Market']]",1
8562,"[['Finance', 'Stock Market']]",1
8563,"[['Banking', 'Account Opening']]",1
8564,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8565,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8566,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8567,"[['Finance', 'Loans']]",1
8568,"[['Finance', 'Stock Market']]",1
8569,"[['Banking', 'Savings']]",2
8570,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8571,"[['Finance', 'Stock Market']]",1
8572,"[['Finance', 'Stock Market']]",1
8573,"[['Finance', 'Stock Market']]",1
8574,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8577,"[['Finance', 'Forex']]",3
8578,"[['Finance', 'Forex']]",1
8580,"[['Finance', 'Loans']]",2
8583,"[['Finance', 'Forex']]",1
8585,"[['Finance', 'Loans']]",1
8586,"[['Banking', 'Account Opening']]",1
8587,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8591,"[['Finance', 'Loans']]",1
8592,"[['Finance', 'Loans']]",1
8593,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8594,"[['Finance', 'Forex']]",1
8596,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
8597,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8598,"[['Finance', 'Stock Market'], ['Finance', 'Forex'], ['Finance', 'Loans']]",4
8599,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8602,"[['Finance', 'Stock Market']]",1
8603,"[['Finance', 'Forex']]",2
8604,"[['Finance', 'Loans']]",2
8605,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8607,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8610,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8611,"[['Finance', 'Stock Market']]",1
8612,"[['Finance', 'Loans']]",1
8613,"[['Finance', 'Forex']]",1
8614,"[['Finance', 'Loans']]",1
8615,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
8616,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8617,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
8618,"[['Finance', 'Forex']]",1
8621,"[['Banking', 'Transfers']]",1
8622,"[['Finance', 'Forex']]",1
8626,"[['Finance', 'Loans']]",1
8627,"[['Finance', 'Stock Market']]",1
8628,"[['Banking', 'Account Opening']]",1
8629,"[['Banking', 'Transfers']]",1
8630,"[['Banking', 'Transfers']]",1
8631,"[['Banking', 'Transfers']]",1
8632,"[['Banking', 'Savings']]",1
8633,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8634,"[['Finance', 'Loans']]",2
8636,"[['Banking', 'Savings']]",1
8638,"[['Finance', 'Loans']]",1
8639,"[['Finance', 'Stock Market']]",1
8640,"[['Banking', 'Account Opening']]",1
8645,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8646,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8647,"[['Finance', 'Stock Market']]",1
8649,"[['Finance', 'Stock Market']]",1
8651,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
8653,"[['Finance', 'Stock Market']]",1
8654,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
8655,"[['Finance', 'Forex'], ['Banking', 'Account Opening']]",4
8656,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8657,"[['Finance', 'Stock Market']]",1
8658,"[['Banking', 'Savings']]",1
8659,"[['Finance', 'Loans']]",1
8660,"[['Finance', 'Forex']]",1
8661,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8662,"[['Finance', 'Forex']]",1
8664,"[['Finance', 'Stock Market']]",1
8668,"[['Finance', 'Stock Market']]",1
8670,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8671,"[['Finance', 'Stock Market'], ['Banking', 'Savings']]",3
8672,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8673,"[['Finance', 'Stock Market']]",1
8674,"[['Banking', 'Transfers']]",1
8676,"[['Finance', 'Forex']]",2
8678,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8679,"[['Finance', 'Loans']]",1
8680,"[['Finance', 'Stock Market']]",1
8681,"[['Banking', 'Savings']]",1
8682,"[['Finance', 'Loans']]",1
8683,"[['Finance', 'Stock Market']]",1
8684,"[['Banking', 'Transfers']]",1
8686,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8688,"[['Finance', 'Loans']]",1
8689,"[['Finance', 'Stock Market']]",1
8690,"[['Finance', 'Loans']]",1
8691,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8694,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8696,"[['Finance', 'Forex']]",1
8697,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8698,"[['Finance', 'Forex'], ['Banking', 'Transfers']]",3
8700,"[['Finance', 'Loans']]",2
8703,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8704,"[['Finance', 'Forex'], ['Banking', 'Account Opening']]",3
8707,"[['Finance', 'Forex'], ['Banking', 'Savings']]",3
8708,"[['Banking', 'Transfers']]",1
8709,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8711,"[['Finance', 'Forex']]",3
8712,"[['Banking', 'Account Opening']]",1
8713,"[['Finance', 'Forex']]",2
8716,"[['Finance', 'Loans']]",1
8717,"[['Finance', 'Forex']]",1
8718,"[['Banking', 'Account Opening'], ['Banking', 'Transfers'], ['Finance', 'Loans']]",3
8720,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
8721,"[['Finance', 'Forex']]",1
8722,"[['Banking', 'Transfers']]",1
8725,"[['Finance', 'Forex']]",1
8726,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8727,"[['Finance', 'Loans']]",1
8732,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8734,"[['Finance', 'Forex']]",1
8735,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8737,"[['Finance', 'Forex']]",1
8738,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8739,"[['Finance', 'Stock Market']]",1
8741,"[['Finance', 'Stock Market']]",1
8742,"[['Banking', 'Transfers'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8743,"[['Finance', 'Stock Market']]",1
8744,"[['Banking', 'Savings']]",1
8745,"[['Banking', 'Savings']]",1
8747,"[['Finance', 'Loans']]",1
8749,"[['Finance', 'Loans']]",1
8751,"[['Finance', 'Stock Market']]",1
8752,"[['Finance', 'Stock Market']]",1
8753,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8754,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Stock Market']]",3
8756,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8757,"[['Finance', 'Forex']]",1
8758,"[['Finance', 'Loans']]",1
8759,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8761,"[['Finance', 'Stock Market']]",1
8762,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8768,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8770,"[['Finance', 'Forex']]",1
8772,"[['Finance', 'Forex']]",1
8773,"[['Finance', 'Forex']]",1
8774,"[['Finance', 'Forex']]",1
8775,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8778,"[['Finance', 'Forex']]",1
8779,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8781,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8782,"[['Finance', 'Forex']]",1
8783,"[['Finance', 'Loans']]",1
8784,"[['Finance', 'Stock Market']]",1
8785,"[['Finance', 'Stock Market']]",1
8787,"[['Finance', 'Forex']]",3
8788,"[['Finance', 'Stock Market']]",1
8789,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8790,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
8792,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
8793,"[['Finance', 'Stock Market']]",3
8794,"[['Finance', 'Forex'], ['Finance', 'Loans']]",3
8795,"[['Finance', 'Stock Market']]",1
8796,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
8800,"[['Finance', 'Stock Market']]",1
8801,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8802,"[['Finance', 'Stock Market']]",1
8803,"[['Finance', 'Forex']]",1
8804,"[['Finance', 'Forex']]",2
8805,"[['Finance', 'Loans']]",1
8806,"[['Finance', 'Loans']]",1
8807,"[['Finance', 'Stock Market'], ['Finance', 'Forex']]",3
8809,"[['Finance', 'Stock Market']]",1
8810,"[['Finance', 'Forex']]",3
8811,"[['Finance', 'Stock Market']]",1
8812,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8815,"[['Finance', 'Stock Market']]",1
8816,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8820,"[['Banking', 'Transfers']]",1
8822,"[['Banking', 'Savings']]",1
8824,"[['Finance', 'Forex']]",1
8825,"[['Finance', 'Forex']]",1
8826,"[['Finance', 'Loans'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
8828,"[['Finance', 'Loans']]",1
8830,"[['Finance', 'Stock Market']]",1
8832,"[['Finance', 'Forex']]",1
8833,"[['Finance', 'Loans'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",5
8834,"[['Finance', 'Forex']]",1
8836,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Forex']]",3
8838,"[['Finance', 'Forex']]",1
8839,"[['Finance', 'Forex']]",1
8840,"[['Finance', 'Forex']]",1
8841,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8843,"[['Banking', 'Account Opening']]",1
8844,"[['Banking', 'Account Opening']]",1
8846,"[['Finance', 'Loans']]",1
8847,"[['Finance', 'Loans']]",1
8848,"[['Finance', 'Forex']]",1
8849,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8850,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8852,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8853,"[['Finance', 'Stock Market']]",1
8854,"[['Banking', 'Savings']]",1
8855,"[['Finance', 'Loans']]",1
8856,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8862,"[['Finance', 'Forex']]",1
8863,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
8864,"[['Finance', 'Loans']]",1
8865,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8866,"[['Finance', 'Forex']]",1
8867,"[['Finance', 'Forex'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
8868,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8869,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8870,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Finance', 'Stock Market']]",3
8871,"[['Finance', 'Forex']]",1
8872,"[['Banking', 'Transfers'], ['Finance', 'Stock Market']]",2
8873,"[['Finance', 'Stock Market']]",1
8874,"[['Finance', 'Stock Market']]",2
8875,"[['Banking', 'Account Opening'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8876,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8877,"[['Finance', 'Loans']]",1
8879,"[['Finance', 'Loans']]",2
8880,"[['Finance', 'Stock Market']]",1
8881,"[['Finance', 'Stock Market']]",1
8882,"[['Finance', 'Forex']]",1
8883,"[['Finance', 'Loans']]",1
8885,"[['Finance', 'Loans']]",1
8888,"[['Banking', 'Account Opening']]",1
8890,"[['Finance', 'Stock Market']]",1
8893,"[['Finance', 'Forex']]",1
8894,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8895,"[['Finance', 'Forex']]",1
8897,"[['Finance', 'Stock Market']]",1
8898,"[['Banking', 'Account Opening']]",1
8899,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8900,"[['Finance', 'Stock Market']]",1
8901,"[['Banking', 'Transfers']]",1
8904,"[['Finance', 'Forex']]",2
8905,"[['Finance', 'Forex']]",1
8906,"[['Banking', 'Savings']]",1
8909,"[['Finance', 'Stock Market']]",1
8910,"[['Finance', 'Loans']]",2
8913,"[['Finance', 'Forex']]",1
8914,"[['Finance', 'Stock Market']]",1
8915,"[['Banking', 'Savings'], ['Banking', 'Transfers']]",2
8917,"[['Finance', 'Stock Market']]",1
8919,"[['Finance', 'Forex']]",2
8920,"[['Banking', 'Account Opening']]",1
8921,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8922,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8923,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
8926,"[['Finance', 'Loans']]",1
8928,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",3
8929,"[['Finance', 'Loans']]",1
8931,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8932,"[['Finance', 'Stock Market']]",1
8934,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
8935,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
8936,"[['Finance', 'Stock Market']]",1
8937,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
8940,"[['Finance', 'Stock Market']]",1
8942,"[['Finance', 'Stock Market']]",1
8943,"[['Finance', 'Forex']]",1
8944,"[['Finance', 'Stock Market']]",1
8945,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8946,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
8947,"[['Banking', 'Account Opening']]",1
8948,"[['Banking', 'Account Opening']]",1
8951,"[['Finance', 'Stock Market']]",1
8953,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
8955,"[['Banking', 'Account Opening']]",1
8956,"[['Finance', 'Loans']]",2
8957,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8962,"[['Finance', 'Stock Market']]",1
8963,"[['Banking', 'Savings']]",2
8964,"[['Finance', 'Stock Market']]",1
8966,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
8968,"[['Finance', 'Forex']]",1
8969,"[['Finance', 'Stock Market']]",1
8971,"[['Finance', 'Forex']]",1
8973,"[['Banking', 'Account Opening']]",1
8976,"[['Banking', 'Savings'], ['Banking', 'Transfers'], ['Finance', 'Forex']]",3
8979,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
8981,"[['Banking', 'Transfers']]",1
8982,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
8983,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
8984,"[['Finance', 'Stock Market']]",1
8985,"[['Finance', 'Stock Market']]",1
8986,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
8988,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8990,"[['Banking', 'Account Opening']]",1
8991,"[['Banking', 'Savings']]",1
8992,"[['Finance', 'Stock Market']]",4
8994,"[['Finance', 'Loans']]",2
8996,"[['Banking', 'Savings']]",1
8997,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
8998,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
8999,"[['Banking', 'Savings']]",1
9000,"[['Finance', 'Forex']]",1
9001,"[['Finance', 'Stock Market']]",1
9002,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9004,"[['Banking', 'Transfers']]",1
9007,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9010,"[['Finance', 'Loans']]",1
9011,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Banking', 'Transfers']]",6
9012,"[['Finance', 'Forex']]",1
9013,"[['Finance', 'Stock Market']]",1
9014,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9015,"[['Finance', 'Forex']]",1
9016,"[['Finance', 'Loans']]",1
9017,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
9020,"[['Banking', 'Account Opening']]",1
9021,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9022,"[['Finance', 'Forex']]",1
9024,"[['Banking', 'Account Opening'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",3
9025,"[['Finance', 'Stock Market']]",1
9027,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9028,"[['Banking', 'Savings']]",1
9030,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9031,"[['Finance', 'Forex']]",1
9032,"[['Banking', 'Savings'], ['Finance', 'Stock Market']]",2
9033,"[['Finance', 'Forex']]",1
9035,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9036,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9038,"[['Finance', 'Loans']]",1
9039,"[['Finance', 'Stock Market']]",1
9041,"[['Finance', 'Loans'], ['Banking', 'Savings']]",3
9042,"[['Banking', 'Savings']]",1
9043,"[['Banking', 'Account Opening']]",1
9044,"[['Finance', 'Loans']]",1
9046,"[['Finance', 'Stock Market'], ['Banking', 'Transfers']]",3
9048,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",2
9049,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9050,"[['Banking', 'Transfers'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9051,"[['Finance', 'Loans']]",1
9053,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9056,"[['Banking', 'Transfers']]",1
9059,"[['Banking', 'Transfers']]",1
9060,"[['Banking', 'Account Opening']]",1
9061,"[['Finance', 'Loans']]",1
9063,"[['Finance', 'Loans'], ['Finance', 'Forex']]",3
9064,"[['Banking', 'Account Opening'], ['Finance', 'Forex'], ['Finance', 'Loans']]",3
9065,"[['Banking', 'Transfers'], ['Finance', 'Loans']]",2
9066,"[['Banking', 'Transfers']]",1
9067,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9068,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9069,"[['Banking', 'Account Opening'], ['Banking', 'Savings']]",2
9071,"[['Finance', 'Forex']]",1
9072,"[['Finance', 'Loans']]",1
9073,"[['Banking', 'Savings']]",1
9074,"[['Finance', 'Forex']]",3
9075,"[['Finance', 'Forex']]",1
9077,"[['Finance', 'Forex']]",1
9078,"[['Finance', 'Loans'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",4
9079,"[['Finance', 'Forex']]",1
9080,"[['Banking', 'Savings'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
9081,"[['Finance', 'Stock Market']]",1
9083,"[['Finance', 'Stock Market']]",1
9086,"[['Finance', 'Loans']]",1
9088,"[['Finance', 'Loans']]",2
9089,"[['Banking', 'Transfers']]",1
9091,"[['Finance', 'Stock Market']]",1
9092,"[['Banking', 'Savings'], ['Finance', 'Forex'], ['Finance', 'Stock Market']]",3
9093,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
9094,"[['Banking', 'Transfers']]",1
9095,"[['Finance', 'Stock Market']]",1
9096,"[['Finance', 'Forex']]",1
9097,"[['Finance', 'Loans']]",1
9098,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9099,"[['Banking', 'Transfers']]",1
9100,"[['Finance', 'Forex']]",1
9101,"[['Finance', 'Stock Market']]",1
9102,"[['Finance', 'Loans']]",1
9106,"[['Finance', 'Loans']]",1
9107,"[['Finance', 'Forex']]",1
9108,"[['Banking', 'Account Opening']]",1
9109,"[['Finance', 'Stock Market']]",1
9110,"[['Banking', 'Savings']]",1
9111,"[['Finance', 'Forex']]",2
9112,"[['Finance', 'Stock Market']]",1
9113,"[['Banking', 'Savings']]",1
9114,"[['Finance', 'Loans']]",1
9117,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9118,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9119,"[['Finance', 'Loans']]",1
9121,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",3
9122,"[['Banking', 'Savings']]",1
9125,"[['Banking', 'Transfers']]",1
9126,"[['Banking', 'Transfers']]",1
9129,"[['Finance', 'Loans']]",1
9130,"[['Finance', 'Forex']]",1
9131,"[['Finance', 'Loans'], ['Banking', 'Transfers']]",3
9132,"[['Finance', 'Forex']]",1
9133,"[['Banking', 'Savings'], ['Finance', 'Loans']]",2
9134,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9135,"[['Finance', 'Forex']]",1
9138,"[['Banking', 'Savings']]",1
9139,"[['Finance', 'Stock Market']]",1
9141,"[['Finance', 'Loans'], ['Finance', 'Stock Market']]",3
9142,"[['Finance', 'Stock Market']]",1
9143,"[['Finance', 'Stock Market']]",1
9144,"[['Banking', 'Account Opening']]",1
9147,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Finance', 'Forex']]",4
9148,"[['Banking', 'Savings']]",1
9149,"[['Finance', 'Loans']]",1
9150,"[['Finance', 'Forex'], ['Finance', 'Stock Market']]",2
9151,"[['Banking', 'Account Opening'], ['Finance', 'Stock Market']]",2
9152,"[['Banking', 'Account Opening']]",1
9153,"[['Finance', 'Forex']]",1
9154,"[['Finance', 'Stock Market'], ['Banking', 'Account Opening']]",3
9155,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9157,"[['Finance', 'Stock Market']]",1
9159,"[['Finance', 'Loans']]",1
9160,"[['Finance', 'Loans']]",2
9161,"[['Banking', 'Account Opening']]",1
9163,"[['Finance', 'Stock Market']]",1
9165,"[['Banking', 'Account Opening'], ['Finance', 'Loans']]",2
9167,"[['Finance', 'Stock Market']]",1
9168,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
9169,"[['Finance', 'Forex']]",1
9170,"[['Finance', 'Forex']]",1
9171,"[['Finance', 'Loans']]",1
9172,"[['Finance', 'Forex']]",3
9173,"[['Finance', 'Stock Market'], ['Banking', 'Savings'], ['Banking', 'Transfers']]",4
9174,"[['Finance', 'Stock Market']]",1
9175,"[['Finance', 'Loans']]",2
9176,"[['Finance', 'Stock Market']]",1
9177,"[['Banking', 'Savings'], ['Finance', 'Forex']]",2
9178,"[['Finance', 'Forex'], ['Banking', 'Account Opening'], ['Finance', 'Loans']]",4
9179,"[['Finance', 'Loans']]",1
9182,"[['Finance', 'Forex'], ['Finance', 'Loans'], ['Finance', 'Stock Market']]",4
9183,"[['Finance', 'Loans']]",2
9185,"[['Finance', 'Stock Market']]",1
9186,"[['Finance', 'Stock Market']]",1
9187,"[['Finance', 'Forex'], ['Finance', 'Loans']]",2
9188,"[['Finance', 'Stock Market']]",1
9189,"[['Finance', 'Forex']]",1
9190,"[['Banking', 'Account Opening'], ['Finance', 'Forex']]",2
9191,"[['Banking', 'Transfers']]",1
9194,"[['Finance', 'Stock Market']]",1
9195,"[['Finance', 'Stock Market'], ['Finance', 'Loans']]",3
9197,"[['Banking', 'Transfers'], ['Finance', 'Forex']]",2
9198,"[['Finance', 'Stock Market']]",1
9199,"[['Finance', 'Forex']]",1
