customernumber,category,subcategory,interest_count
5145,Banking,Transfers,1
5144,Finance,Stock Market,1
5144,Finance,Forex,1
5144,Banking,Transfers,1
5141,Finance,Forex,1
5141,Banking,Account Opening,1
5140,Finance,Stock Market,1
5140,Finance,Loans,1
5137,Finance,Loans,1
5135,Finance,Stock Market,1
5135,Finance,Forex,1
5134,Finance,Forex,1
5131,Finance,Forex,1
5129,Finance,Forex,1
5128,Finance,Forex,1
5127,Finance,Forex,1
5125,Finance,Stock Market,1
5125,Banking,Account Opening,1
5083,Finance,Forex,1
5082,Banking,Transfers,1
5009,Finance,Stock Market,1
5045,Banking,Savings,1
5041,Finance,Forex,1
5041,Banking,Account Opening,1
5040,Finance,Stock Market,1
5040,Finance,Forex,1
5034,Finance,Loans,1
5032,Finance,Stock Market,1
5030,Finance,Forex,1
5029,Finance,Loans,1
5027,Banking,Savings,1
5026,Finance,Loans,1
5025,Finance,Stock Market,1
5025,Finance,Forex,1
5024,Finance,Loans,1
5022,Finance,Forex,1
5021,Finance,Stock Market,1
5020,Finance,Loans,1
5019,Finance,Stock Market,1
5019,Banking,Savings,1
5018,Finance,Loans,1
5017,Finance,Stock Market,1
5016,Finance,Forex,1
5015,Finance,Loans,1
5014,Finance,Loans,1
5014,Banking,Account Opening,1
5013,Finance,Loans,1
5013,Finance,Forex,1
5012,Finance,Stock Market,1
5011,Finance,Loans,1
5011,Banking,Savings,1
5041,Finance,Stock Market,1
5047,Finance,Forex,1
5080,Finance,Loans,1
5049,Finance,Stock Market,1
5080,Finance,Forex,1
5080,Banking,Account Opening,1
5079,Finance,Stock Market,1
5079,Finance,Forex,1
5078,Finance,Forex,1
5077,Finance,Loans,1
5077,Banking,Savings,1
5072,Finance,Forex,1
5070,Finance,Loans,1
5070,Banking,Savings,1
5069,Finance,Stock Market,1
5069,Finance,Forex,1
5068,Finance,Stock Market,1
5066,Banking,Transfers,1
5066,Banking,Savings,1
5065,Banking,Account Opening,1
5064,Finance,Loans,1
5062,Finance,Stock Market,1
5062,Banking,Transfers,1
5061,Finance,Stock Market,1
5061,Banking,Account Opening,1
5060,Finance,Stock Market,1
5060,Banking,Transfers,1
5059,Finance,Stock Market,1
5058,Finance,Loans,1
5055,Banking,Account Opening,1
5054,Finance,Loans,1
5054,Banking,Account Opening,1
5051,Finance,Forex,1
4872,Finance,Stock Market,1
4872,Finance,Forex,1
4869,Finance,Loans,1
4731,Finance,Stock Market,1
4729,Banking,Account Opening,1
4728,Finance,Stock Market,1
4728,Banking,Account Opening,1
4727,Finance,Forex,1
4726,Banking,Account Opening,1
4725,Finance,Loans,1
4724,Finance,Stock Market,1
4724,Banking,Transfers,1
4723,Finance,Stock Market,1
4723,Banking,Transfers,1
4719,Finance,Stock Market,1
4718,Banking,Transfers,1
4715,Finance,Stock Market,1
4713,Finance,Stock Market,1
4709,Finance,Loans,1
4709,Banking,Transfers,1
4709,Banking,Account Opening,1
4707,Finance,Loans,1
4707,Finance,Forex,1
4706,Finance,Stock Market,1
4705,Finance,Loans,1
4704,Banking,Account Opening,1
4702,Finance,Stock Market,1
4701,Finance,Forex,1
4701,Banking,Transfers,1
4699,Finance,Forex,1
4698,Finance,Loans,1
4698,Banking,Savings,1
4697,Finance,Stock Market,1
4729,Finance,Stock Market,1
4732,Finance,Forex,1
4694,Banking,Transfers,1
4732,Finance,Stock Market,1
4758,Finance,Forex,1
4758,Banking,Transfers,1
4758,Banking,Savings,1
4757,Finance,Forex,1
4757,Banking,Account Opening,1
4754,Finance,Stock Market,1
4754,Finance,Forex,1
4754,Banking,Transfers,1
4753,Banking,Account Opening,1
4752,Finance,Stock Market,1
4752,Banking,Savings,1
4751,Banking,Transfers,1
4748,Banking,Savings,1
4747,Finance,Loans,1
4747,Banking,Savings,1
4745,Finance,Stock Market,1
4745,Finance,Forex,1
4744,Finance,Forex,1
4743,Finance,Loans,1
4743,Finance,Forex,1
4743,Banking,Account Opening,1
4742,Finance,Forex,1
4741,Finance,Stock Market,1
4739,Finance,Stock Market,1
4738,Finance,Loans,1
4737,Finance,Loans,1
4736,Finance,Stock Market,1
4735,Finance,Loans,1
4735,Banking,Transfers,1
4695,Finance,Stock Market,1
4693,Finance,Loans,1
4869,Finance,Forex,1
4658,Finance,Forex,1
4657,Finance,Loans,1
4655,Finance,Stock Market,1
4655,Finance,Loans,1
4655,Banking,Transfers,1
4653,Finance,Stock Market,1
4653,Finance,Loans,1
4652,Finance,Stock Market,1
4651,Banking,Transfers,1
4647,Banking,Transfers,1
4645,Finance,Loans,1
4644,Finance,Stock Market,1
4644,Finance,Loans,1
4644,Banking,Savings,1
4643,Finance,Stock Market,1
4643,Finance,Forex,1
4642,Finance,Stock Market,1
4641,Banking,Account Opening,1
4640,Banking,Savings,1
4638,Finance,Loans,1
4636,Banking,Account Opening,1
4634,Finance,Stock Market,1
4633,Banking,Savings,1
4631,Finance,Loans,1
4629,Finance,Stock Market,1
4628,Finance,Forex,1
4626,Finance,Forex,1
4625,Finance,Forex,1
4623,Finance,Loans,1
4623,Banking,Savings,1
4657,Finance,Stock Market,1
4659,Finance,Loans,1
4692,Finance,Stock Market,1
4660,Finance,Stock Market,1
4692,Finance,Loans,1
4688,Banking,Savings,1
4687,Finance,Forex,1
4686,Finance,Loans,1
4684,Banking,Savings,1
4683,Finance,Stock Market,1
4680,Finance,Loans,1
4678,Finance,Loans,1
4678,Banking,Savings,1
4677,Finance,Forex,1
4677,Banking,Account Opening,1
4676,Banking,Savings,1
4675,Finance,Forex,1
4675,Banking,Account Opening,1
4674,Finance,Loans,1
4670,Finance,Stock Market,1
4669,Finance,Loans,1
4669,Finance,Forex,1
4667,Finance,Forex,1
4667,Banking,Transfers,1
4666,Finance,Forex,1
4666,Banking,Transfers,1
4665,Finance,Loans,1
4665,Finance,Forex,1
4665,Banking,Savings,1
4664,Finance,Stock Market,1
4663,Finance,Loans,1
4663,Banking,Account Opening,1
4662,Banking,Transfers,1
4759,Finance,Forex,1
4760,Banking,Transfers,1
4760,Finance,Forex,1
4839,Finance,Loans,1
4838,Finance,Stock Market,1
4838,Finance,Loans,1
4838,Finance,Forex,1
4836,Finance,Loans,1
4834,Finance,Stock Market,1
4834,Banking,Savings,1
4832,Finance,Forex,1
4832,Banking,Savings,1
4831,Finance,Forex,1
4830,Banking,Savings,1
4829,Finance,Stock Market,1
4829,Banking,Transfers,1
4828,Finance,Stock Market,1
4827,Finance,Forex,1
4826,Finance,Stock Market,1
4826,Finance,Loans,1
4826,Finance,Forex,1
4824,Banking,Transfers,1
4823,Finance,Stock Market,1
4823,Finance,Loans,1
4823,Finance,Forex,1
4822,Banking,Transfers,1
4821,Finance,Loans,1
4819,Finance,Loans,1
4817,Finance,Forex,1
4817,Banking,Savings,1
4816,Finance,Loans,1
4814,Banking,Savings,1
4814,Banking,Account Opening,1
4839,Banking,Account Opening,1
4840,Banking,Transfers,1
4762,Finance,Stock Market,1
4841,Banking,Transfers,1
4868,Finance,Loans,1
4867,Finance,Stock Market,1
4867,Finance,Loans,1
4866,Finance,Stock Market,1
4863,Finance,Forex,1
4861,Finance,Forex,1
4860,Banking,Savings,1
4859,Finance,Loans,1
4859,Finance,Forex,1
4858,Finance,Stock Market,1
4858,Banking,Transfers,1
4856,Finance,Forex,1
4855,Finance,Forex,1
4855,Banking,Transfers,1
4854,Finance,Stock Market,1
4854,Banking,Savings,1
4854,Banking,Account Opening,1
4853,Finance,Stock Market,1
4853,Banking,Savings,1
4852,Finance,Forex,1
4847,Finance,Loans,1
4847,Finance,Forex,1
4846,Finance,Stock Market,1
4846,Finance,Loans,1
4844,Finance,Loans,1
4844,Banking,Transfers,1
4844,Banking,Account Opening,1
4842,Finance,Loans,1
4841,Finance,Loans,1
4813,Finance,Loans,1
4812,Finance,Stock Market,1
4811,Finance,Stock Market,1
4811,Finance,Forex,1
4785,Finance,Stock Market,1
4785,Finance,Loans,1
4785,Finance,Forex,1
4783,Finance,Stock Market,1
4783,Finance,Forex,1
4782,Finance,Forex,1
4780,Finance,Stock Market,1
4780,Finance,Loans,1
4780,Finance,Forex,1
4778,Banking,Transfers,1
4777,Banking,Savings,1
4776,Finance,Stock Market,1
4776,Finance,Loans,1
4776,Finance,Forex,1
4776,Banking,Savings,1
4775,Banking,Transfers,1
4774,Finance,Loans,1
4774,Finance,Forex,1
4774,Banking,Savings,1
4774,Banking,Account Opening,1
4772,Finance,Loans,1
4770,Finance,Stock Market,1
4770,Finance,Forex,1
4768,Finance,Stock Market,1
4766,Finance,Stock Market,1
4766,Finance,Forex,1
4765,Finance,Stock Market,1
4764,Finance,Stock Market,1
4764,Finance,Loans,1
4786,Finance,Forex,1
4787,Banking,Savings,1
4788,Finance,Loans,1
4799,Finance,Loans,1
4811,Banking,Savings,1
4810,Finance,Forex,1
4810,Banking,Transfers,1
4809,Finance,Loans,1
4809,Finance,Forex,1
4809,Banking,Account Opening,1
4808,Finance,Stock Market,1
4806,Finance,Forex,1
4805,Finance,Stock Market,1
4805,Finance,Loans,1
4802,Finance,Loans,1
4801,Finance,Stock Market,1
4801,Finance,Loans,1
4799,Banking,Account Opening,1
4788,Finance,Stock Market,1
4797,Finance,Stock Market,1
4797,Finance,Loans,1
4797,Finance,Forex,1
4795,Finance,Loans,1
4794,Finance,Loans,1
4793,Banking,Savings,1
4792,Banking,Savings,1
4791,Finance,Loans,1
4790,Finance,Stock Market,1
4789,Finance,Stock Market,1
4789,Finance,Loans,1
4789,Banking,Transfers,1
4789,Banking,Savings,1
5152,Banking,Savings,1
5153,Banking,Savings,1
5155,Finance,Loans,1
5529,Finance,Forex,1
5526,Finance,Loans,1
5526,Finance,Forex,1
5525,Finance,Loans,1
5525,Finance,Forex,1
5524,Finance,Loans,1
5524,Banking,Account Opening,1
5521,Finance,Stock Market,1
5521,Finance,Loans,1
5520,Finance,Stock Market,1
5520,Finance,Forex,1
5519,Finance,Stock Market,1
5519,Banking,Transfers,1
5518,Finance,Forex,1
5517,Banking,Transfers,1
5517,Banking,Account Opening,1
5516,Finance,Loans,1
5515,Banking,Savings,1
5514,Finance,Stock Market,1
5514,Finance,Forex,1
5513,Finance,Forex,1
5513,Banking,Account Opening,1
5512,Banking,Savings,1
5510,Finance,Forex,1
5509,Finance,Loans,1
5509,Finance,Forex,1
5509,Banking,Savings,1
5507,Finance,Loans,1
5506,Finance,Forex,1
5505,Finance,Forex,1
5529,Banking,Savings,1
5529,Finance,Loans,1
5504,Finance,Forex,1
5530,Finance,Forex,1
5563,Banking,Account Opening,1
5561,Finance,Forex,1
5560,Finance,Stock Market,1
5559,Banking,Savings,1
5558,Finance,Loans,1
5558,Banking,Account Opening,1
5556,Finance,Stock Market,1
5556,Finance,Forex,1
5554,Banking,Savings,1
5553,Finance,Stock Market,1
5553,Finance,Forex,1
5552,Finance,Stock Market,1
5552,Finance,Loans,1
5551,Finance,Loans,1
5551,Finance,Forex,1
5550,Finance,Stock Market,1
5550,Finance,Forex,1
5549,Finance,Stock Market,1
5549,Finance,Forex,1
5548,Finance,Forex,1
5546,Banking,Transfers,1
5545,Finance,Loans,1
5544,Banking,Transfers,1
5544,Banking,Savings,1
5543,Finance,Loans,1
5539,Banking,Savings,1
5537,Finance,Forex,1
5535,Finance,Stock Market,1
5531,Finance,Forex,1
5505,Banking,Account Opening,1
5501,Finance,Stock Market,1
5444,Banking,Account Opening,1
5472,Finance,Forex,1
5470,Finance,Stock Market,1
5470,Finance,Loans,1
5470,Finance,Forex,1
5469,Finance,Loans,1
5468,Banking,Account Opening,1
5463,Finance,Stock Market,1
5463,Finance,Loans,1
5463,Banking,Savings,1
5462,Banking,Transfers,1
5462,Banking,Account Opening,1
5461,Finance,Forex,1
5460,Finance,Stock Market,1
5459,Finance,Forex,1
5458,Finance,Loans,1
5457,Finance,Stock Market,1
5456,Finance,Stock Market,1
5456,Finance,Loans,1
5456,Finance,Forex,1
5455,Finance,Forex,1
5455,Banking,Account Opening,1
5453,Finance,Loans,1
5453,Banking,Transfers,1
5451,Finance,Loans,1
5450,Finance,Loans,1
5449,Finance,Loans,1
5449,Banking,Transfers,1
5448,Banking,Account Opening,1
5445,Finance,Loans,1
5445,Finance,Forex,1
1000,Finance,Loans,1
5474,Finance,Loans,1
5501,Finance,Forex,1
5474,Finance,Stock Market,1
5498,Finance,Stock Market,1
5498,Finance,Forex,1
5497,Finance,Stock Market,1
5497,Finance,Loans,1
5494,Finance,Forex,1
5493,Finance,Loans,1
5493,Finance,Forex,1
5493,Banking,Account Opening,1
5492,Finance,Loans,1
5492,Banking,Savings,1
5490,Banking,Transfers,1
5489,Finance,Stock Market,1
5488,Banking,Transfers,1
5487,Finance,Stock Market,1
5487,Finance,Forex,1
5487,Banking,Transfers,1
5486,Finance,Forex,1
5486,Banking,Account Opening,1
5485,Finance,Stock Market,1
5484,Finance,Loans,1
5483,Finance,Forex,1
5482,Finance,Stock Market,1
5482,Finance,Forex,1
5481,Finance,Loans,1
5480,Finance,Forex,1
5479,Banking,Transfers,1
5478,Banking,Savings,1
5476,Banking,Savings,1
5475,Banking,Account Opening,1
5563,Finance,Loans,1
5563,Finance,Stock Market,1
5564,Banking,Account Opening,1
5673,Finance,Forex,1
5668,Finance,Loans,1
5667,Finance,Forex,1
5667,Banking,Account Opening,1
5666,Finance,Forex,1
5665,Finance,Stock Market,1
5665,Finance,Loans,1
5664,Finance,Loans,1
5664,Finance,Forex,1
5663,Finance,Stock Market,1
5662,Finance,Loans,1
5661,Banking,Savings,1
5659,Finance,Forex,1
5657,Finance,Forex,1
5657,Banking,Savings,1
5656,Finance,Loans,1
5656,Banking,Transfers,1
5652,Banking,Transfers,1
5650,Finance,Loans,1
5650,Finance,Forex,1
5650,Banking,Savings,1
5649,Finance,Stock Market,1
5649,Banking,Savings,1
5647,Finance,Stock Market,1
5647,Banking,Account Opening,1
5645,Banking,Transfers,1
5644,Finance,Stock Market,1
5644,Finance,Loans,1
5642,Finance,Stock Market,1
5642,Finance,Loans,1
5669,Banking,Account Opening,1
5673,Finance,Loans,1
5565,Finance,Forex,1
5673,Finance,Stock Market,1
5708,Finance,Forex,1
5707,Finance,Loans,1
5706,Finance,Loans,1
5702,Finance,Loans,1
5701,Finance,Stock Market,1
5701,Banking,Savings,1
5700,Finance,Loans,1
5699,Finance,Loans,1
5697,Finance,Forex,1
5696,Finance,Stock Market,1
5695,Finance,Loans,1
5694,Finance,Loans,1
5693,Finance,Stock Market,1
5688,Finance,Stock Market,1
5688,Banking,Transfers,1
5687,Banking,Transfers,1
5686,Finance,Loans,1
5683,Finance,Stock Market,1
5683,Finance,Loans,1
5683,Finance,Forex,1
5683,Banking,Savings,1
5682,Finance,Stock Market,1
5682,Banking,Account Opening,1
5681,Finance,Loans,1
5679,Finance,Stock Market,1
5678,Banking,Transfers,1
5678,Banking,Account Opening,1
5674,Finance,Stock Market,1
5674,Finance,Loans,1
5642,Finance,Forex,1
5641,Finance,Stock Market,1
5641,Banking,Savings,1
5640,Finance,Loans,1
5601,Banking,Account Opening,1
5599,Finance,Forex,1
5599,Banking,Savings,1
5598,Finance,Stock Market,1
5598,Finance,Forex,1
5597,Finance,Loans,1
5596,Finance,Stock Market,1
5596,Finance,Loans,1
5587,Finance,Stock Market,1
5587,Banking,Transfers,1
5587,Banking,Savings,1
5585,Banking,Savings,1
5584,Finance,Forex,1
5583,Finance,Stock Market,1
5583,Finance,Forex,1
5581,Finance,Forex,1
5580,Finance,Loans,1
5580,Banking,Account Opening,1
5576,Finance,Loans,1
5575,Finance,Stock Market,1
5574,Finance,Forex,1
5573,Banking,Savings,1
5572,Finance,Stock Market,1
5572,Finance,Loans,1
5569,Finance,Loans,1
5568,Banking,Savings,1
5567,Finance,Stock Market,1
5567,Finance,Forex,1
5565,Finance,Stock Market,1
5602,Finance,Forex,1
5603,Finance,Loans,1
5604,Banking,Transfers,1
5627,Finance,Loans,1
5639,Finance,Loans,1
5638,Finance,Stock Market,1
5638,Banking,Transfers,1
5638,Banking,Account Opening,1
5637,Finance,Forex,1
5637,Banking,Transfers,1
5636,Banking,Account Opening,1
5635,Finance,Stock Market,1
5633,Finance,Loans,1
5632,Finance,Loans,1
5630,Finance,Forex,1
5630,Banking,Transfers,1
5629,Finance,Loans,1
5626,Finance,Loans,1
5605,Banking,Account Opening,1
5624,Finance,Loans,1
5623,Finance,Forex,1
5620,Finance,Loans,1
5620,Finance,Forex,1
5616,Finance,Loans,1
5615,Banking,Transfers,1
5615,Banking,Savings,1
5614,Finance,Loans,1
5611,Finance,Forex,1
5609,Finance,Forex,1
5608,Banking,Account Opening,1
5607,Banking,Account Opening,1
5606,Finance,Forex,1
5444,Finance,Stock Market,1
5443,Finance,Forex,1
5156,Finance,Forex,1
5263,Finance,Forex,1
5262,Finance,Loans,1
5257,Finance,Loans,1
5256,Finance,Stock Market,1
5252,Finance,Loans,1
5251,Finance,Stock Market,1
5251,Banking,Transfers,1
5249,Finance,Loans,1
5247,Finance,Stock Market,1
5246,Finance,Stock Market,1
5246,Banking,Account Opening,1
5245,Finance,Loans,1
5244,Finance,Loans,1
5244,Banking,Transfers,1
5242,Finance,Stock Market,1
5240,Finance,Loans,1
5240,Banking,Transfers,1
5239,Finance,Forex,1
5238,Finance,Stock Market,1
5238,Banking,Transfers,1
5237,Finance,Stock Market,1
5237,Finance,Loans,1
5235,Finance,Stock Market,1
5235,Banking,Account Opening,1
5233,Finance,Loans,1
5233,Finance,Forex,1
5232,Finance,Loans,1
5231,Finance,Stock Market,1
5231,Finance,Loans,1
5231,Banking,Account Opening,1
5262,Finance,Stock Market,1
5263,Finance,Loans,1
5225,Finance,Stock Market,1
5263,Finance,Stock Market,1
5295,Finance,Forex,1
5294,Finance,Stock Market,1
5294,Finance,Loans,1
5293,Finance,Forex,1
5292,Finance,Forex,1
5291,Finance,Loans,1
5291,Finance,Forex,1
5289,Banking,Account Opening,1
5286,Finance,Stock Market,1
5283,Banking,Savings,1
5282,Finance,Forex,1
5281,Banking,Savings,1
5281,Banking,Account Opening,1
5277,Finance,Loans,1
5276,Finance,Loans,1
5276,Banking,Savings,1
5274,Finance,Stock Market,1
5274,Finance,Loans,1
5270,Finance,Stock Market,1
5270,Finance,Forex,1
5270,Banking,Transfers,1
5269,Finance,Loans,1
5267,Finance,Loans,1
5267,Finance,Forex,1
5267,Banking,Transfers,1
5267,Banking,Savings,1
5266,Banking,Transfers,1
5265,Finance,Loans,1
5265,Banking,Savings,1
5229,Finance,Loans,1
5225,Finance,Loans,1
5439,Banking,Transfers,1
5191,Finance,Loans,1
5190,Finance,Loans,1
5188,Banking,Account Opening,1
5187,Finance,Stock Market,1
5186,Finance,Forex,1
5185,Finance,Forex,1
5184,Finance,Loans,1
5183,Finance,Stock Market,1
5180,Finance,Stock Market,1
5180,Banking,Transfers,1
5180,Banking,Account Opening,1
5179,Finance,Loans,1
5179,Banking,Savings,1
5178,Finance,Loans,1
5176,Banking,Savings,1
5175,Banking,Transfers,1
5174,Banking,Savings,1
5172,Finance,Stock Market,1
5170,Finance,Stock Market,1
5170,Finance,Loans,1
5168,Finance,Stock Market,1
5166,Finance,Forex,1
5165,Finance,Stock Market,1
5165,Finance,Loans,1
5165,Banking,Transfers,1
5164,Finance,Loans,1
5162,Finance,Stock Market,1
5160,Finance,Stock Market,1
5160,Finance,Loans,1
5157,Finance,Loans,1
5191,Banking,Savings,1
5192,Finance,Stock Market,1
5224,Finance,Stock Market,1
5194,Finance,Forex,1
5224,Banking,Savings,1
5223,Banking,Transfers,1
5222,Finance,Loans,1
5222,Banking,Savings,1
5221,Finance,Stock Market,1
5220,Finance,Forex,1
5219,Banking,Account Opening,1
5218,Finance,Stock Market,1
5216,Finance,Loans,1
5216,Banking,Savings,1
5215,Finance,Stock Market,1
5215,Finance,Loans,1
5214,Finance,Loans,1
5209,Finance,Loans,1
5209,Banking,Account Opening,1
5208,Banking,Account Opening,1
5207,Finance,Forex,1
5206,Finance,Stock Market,1
5206,Finance,Forex,1
5205,Finance,Stock Market,1
5205,Finance,Loans,1
5205,Finance,Forex,1
5202,Finance,Stock Market,1
5202,Finance,Loans,1
5202,Finance,Forex,1
5200,Finance,Loans,1
5199,Banking,Savings,1
5197,Finance,Stock Market,1
5195,Banking,Transfers,1
5297,Finance,Stock Market,1
5298,Finance,Loans,1
5300,Banking,Savings,1
5403,Finance,Stock Market,1
5398,Banking,Savings,1
5397,Banking,Savings,1
5396,Finance,Stock Market,1
5394,Finance,Stock Market,1
5394,Finance,Loans,1
5394,Banking,Account Opening,1
5393,Finance,Loans,1
5393,Finance,Forex,1
5392,Banking,Transfers,1
5390,Finance,Stock Market,1
5385,Finance,Stock Market,1
5384,Finance,Loans,1
5382,Banking,Account Opening,1
5381,Finance,Loans,1
5379,Banking,Transfers,1
5377,Finance,Stock Market,1
5376,Finance,Stock Market,1
5376,Finance,Loans,1
5375,Finance,Loans,1
5375,Finance,Forex,1
5374,Banking,Savings,1
5373,Finance,Loans,1
5372,Finance,Loans,1
5370,Banking,Account Opening,1
5368,Finance,Forex,1
5367,Finance,Stock Market,1
5364,Finance,Stock Market,1
5364,Banking,Transfers,1
5364,Banking,Savings,1
5402,Finance,Stock Market,1
5405,Finance,Loans,1
5300,Finance,Loans,1
5406,Banking,Savings,1
5438,Finance,Loans,1
5437,Finance,Forex,1
5436,Finance,Stock Market,1
5436,Finance,Forex,1
5436,Banking,Savings,1
5434,Finance,Loans,1
5433,Finance,Stock Market,1
5429,Finance,Loans,1
5427,Banking,Savings,1
5425,Finance,Loans,1
5425,Finance,Forex,1
5425,Banking,Account Opening,1
5424,Finance,Stock Market,1
5422,Banking,Savings,1
5421,Finance,Loans,1
5419,Finance,Forex,1
5418,Finance,Loans,1
5415,Banking,Account Opening,1
5414,Finance,Loans,1
5413,Banking,Transfers,1
5413,Banking,Account Opening,1
5412,Finance,Stock Market,1
5411,Finance,Loans,1
5408,Finance,Loans,1
5408,Finance,Forex,1
5407,Finance,Loans,1
5406,Finance,Stock Market,1
5406,Finance,Loans,1
5406,Finance,Forex,1
5363,Finance,Stock Market,1
5363,Finance,Loans,1
5363,Banking,Account Opening,1
5362,Finance,Loans,1
5331,Finance,Forex,1
5331,Banking,Transfers,1
5327,Finance,Stock Market,1
5327,Banking,Savings,1
5326,Finance,Forex,1
5325,Finance,Stock Market,1
5324,Finance,Loans,1
5324,Finance,Forex,1
5324,Banking,Transfers,1
5323,Banking,Savings,1
5322,Finance,Forex,1
5321,Finance,Loans,1
5321,Banking,Account Opening,1
5318,Finance,Stock Market,1
5317,Finance,Loans,1
5316,Finance,Stock Market,1
5315,Finance,Loans,1
5314,Finance,Stock Market,1
5312,Finance,Forex,1
5310,Finance,Stock Market,1
5309,Finance,Stock Market,1
5308,Finance,Forex,1
5307,Finance,Forex,1
5305,Finance,Forex,1
5303,Finance,Stock Market,1
5303,Finance,Loans,1
5302,Finance,Loans,1
5302,Banking,Account Opening,1
5301,Finance,Stock Market,1
5331,Finance,Loans,1
5332,Banking,Transfers,1
5332,Finance,Stock Market,1
5353,Finance,Forex,1
5360,Finance,Stock Market,1
5360,Finance,Loans,1
5360,Finance,Forex,1
5359,Banking,Savings,1
5358,Finance,Stock Market,1
5358,Finance,Forex,1
5358,Banking,Account Opening,1
5357,Finance,Stock Market,1
5357,Finance,Forex,1
5357,Banking,Account Opening,1
5356,Banking,Account Opening,1
5355,Finance,Forex,1
5354,Finance,Forex,1
5352,Finance,Loans,1
5334,Finance,Forex,1
5351,Finance,Loans,1
5349,Banking,Account Opening,1
5347,Finance,Loans,1
5347,Banking,Account Opening,1
5346,Finance,Stock Market,1
5346,Finance,Loans,1
5346,Banking,Account Opening,1
5345,Finance,Stock Market,1
5342,Finance,Stock Market,1
5342,Banking,Transfers,1
5339,Finance,Loans,1
5338,Finance,Forex,1
5335,Banking,Account Opening,1
4621,Finance,Stock Market,1
4621,Banking,Savings,1
4620,Finance,Stock Market,1
3861,Banking,Account Opening,1
3858,Banking,Savings,1
3857,Finance,Loans,1
3854,Finance,Stock Market,1
3854,Finance,Forex,1
3853,Finance,Stock Market,1
3853,Banking,Transfers,1
3853,Banking,Account Opening,1
3851,Finance,Stock Market,1
3850,Finance,Stock Market,1
3850,Banking,Account Opening,1
3849,Banking,Account Opening,1
3846,Banking,Transfers,1
3841,Finance,Stock Market,1
3841,Banking,Account Opening,1
3840,Finance,Loans,1
3839,Finance,Loans,1
3837,Finance,Forex,1
3835,Finance,Loans,1
3832,Finance,Loans,1
3828,Finance,Stock Market,1
3828,Finance,Forex,1
3827,Finance,Stock Market,1
3827,Finance,Loans,1
3827,Finance,Forex,1
3826,Finance,Forex,1
3826,Banking,Savings,1
3825,Banking,Transfers,1
3820,Banking,Account Opening,1
3817,Finance,Loans,1
3859,Finance,Stock Market,1
3862,Finance,Forex,1
3812,Finance,Loans,1
3863,Banking,Savings,1
3894,Finance,Forex,1
3894,Banking,Account Opening,1
3893,Finance,Stock Market,1
3893,Finance,Loans,1
3893,Finance,Forex,1
3892,Finance,Loans,1
3890,Finance,Stock Market,1
3889,Banking,Savings,1
3886,Finance,Stock Market,1
3883,Finance,Stock Market,1
3883,Finance,Forex,1
3882,Finance,Forex,1
3881,Finance,Loans,1
3879,Finance,Loans,1
3878,Finance,Forex,1
3877,Finance,Stock Market,1
3877,Finance,Forex,1
3875,Finance,Stock Market,1
3875,Finance,Loans,1
3872,Banking,Transfers,1
3871,Finance,Loans,1
3870,Finance,Stock Market,1
3870,Finance,Forex,1
3869,Finance,Stock Market,1
3869,Finance,Loans,1
3869,Banking,Transfers,1
3868,Finance,Stock Market,1
3867,Finance,Loans,1
3866,Finance,Loans,1
3815,Finance,Forex,1
3811,Finance,Forex,1
3759,Finance,Loans,1
3784,Finance,Forex,1
3783,Finance,Forex,1
3782,Finance,Loans,1
3781,Finance,Forex,1
3780,Finance,Loans,1
3780,Finance,Forex,1
3779,Finance,Stock Market,1
3779,Finance,Forex,1
3778,Finance,Stock Market,1
3778,Banking,Transfers,1
3776,Banking,Savings,1
3774,Finance,Loans,1
3774,Banking,Savings,1
3771,Finance,Stock Market,1
3771,Banking,Account Opening,1
3770,Finance,Forex,1
3769,Finance,Stock Market,1
3769,Finance,Loans,1
3769,Finance,Forex,1
3769,Banking,Transfers,1
3769,Banking,Account Opening,1
3768,Finance,Loans,1
3767,Finance,Forex,1
3766,Banking,Savings,1
3765,Finance,Forex,1
3763,Banking,Transfers,1
3762,Finance,Loans,1
3762,Finance,Forex,1
3762,Banking,Transfers,1
3761,Finance,Forex,1
3783,Finance,Loans,1
3784,Finance,Stock Market,1
3809,Finance,Stock Market,1
3785,Banking,Account Opening,1
3809,Finance,Forex,1
3808,Finance,Loans,1
3808,Banking,Transfers,1
3806,Finance,Stock Market,1
3806,Banking,Account Opening,1
3804,Finance,Stock Market,1
3803,Finance,Forex,1
3802,Finance,Loans,1
3802,Banking,Account Opening,1
3801,Finance,Loans,1
3801,Finance,Forex,1
3800,Finance,Stock Market,1
3799,Finance,Forex,1
3797,Finance,Stock Market,1
3797,Finance,Forex,1
3797,Banking,Account Opening,1
3796,Finance,Loans,1
3795,Finance,Loans,1
3795,Banking,Savings,1
3793,Finance,Loans,1
3792,Banking,Transfers,1
3792,Banking,Savings,1
3791,Finance,Loans,1
3791,Banking,Savings,1
3790,Finance,Forex,1
3789,Banking,Account Opening,1
3788,Finance,Forex,1
3785,Finance,Stock Market,1
3785,Banking,Savings,1
3895,Finance,Stock Market,1
3896,Finance,Forex,1
3896,Finance,Stock Market,1
3997,Finance,Stock Market,1
3994,Finance,Stock Market,1
3994,Banking,Account Opening,1
3993,Finance,Stock Market,1
3993,Finance,Forex,1
3992,Finance,Forex,1
3990,Finance,Loans,1
3990,Finance,Forex,1
